chrom	start	end	name	gene	n_samples	median_depth_mq0	median_depth_mq20	median_retained	min_retained	max_retained	flag	xa_n_lowmapq	xa_n_with_xa	xa_modal_locus	xa_modal_fraction
chr11	14295749	14295869	RRAS2_exon_2	RRAS2	23	896.4	896.4	1.000	0.996	1.000	OK				
chr11	14358761	14359182	RRAS2_exon_1	RRAS2	23	712.5	712.5	1.000	1.000	1.000	OK				
chr11	32387773	32389178	WT1_exon_10	WT1	23	1880.3	1880.3	1.000	1.000	1.000	OK				
chr11	32391964	32392084	WT1_exon_9	WT1	23	909.6	909.6	1.000	1.000	1.000	OK				
chr11	32392649	32392769	WT1_exon_8	WT1	23	943.0	943.0	1.000	1.000	1.000	OK				
chr11	32396255	32396406	WT1_exon_7	WT1	23	1155.7	1155.7	1.000	1.000	1.000	OK				
chr11	32399947	32400067	WT1_exon_6	WT1	23	961.0	961.0	1.000	1.000	1.000	OK				
chr11	32416456	32416576	WT1_exon_5	WT1	23	830.2	830.2	1.000	1.000	1.000	OK				
chr11	32417542	32417662	WT1_exon_4	WT1	23	1065.4	1065.4	1.000	1.000	1.000	OK				
chr11	32427947	32428067	WT1_exon_3	WT1	23	933.4	932.7	1.000	0.999	1.000	OK				
chr11	32428496	32428616	WT1_exon_2	WT1	23	1018.2	1018.2	1.000	0.999	1.000	OK				
chr11	32434698	32435538	WT1_exon_1	WT1	23	861.2	861.1	1.000	1.000	1.000	OK				
chr11	64764604	64766154	SF1_exon_13	SF1	23	1500.2	1500.1	1.000	1.000	1.000	OK				
chr11	64766898	64767078	SF1_exon_12	SF1	23	590.0	590.0	1.000	0.999	1.000	OK				
chr11	64767175	64767295	SF1_exon_11	SF1	23	1208.5	1208.5	1.000	1.000	1.000	OK				
chr11	64767569	64767843	SF1_exon_10	SF1	23	1025.0	1025.0	1.000	0.999	1.000	OK				
chr11	64768104	64768285	SF1_exon_9	SF1	23	1372.5	1372.5	1.000	1.000	1.000	OK				
chr11	64769014	64769134	SF1_exon_8	SF1	23	1281.0	1281.0	1.000	1.000	1.000	OK				
chr11	64769219	64769339	SF1_exon_7	SF1	23	1380.4	1380.4	1.000	1.000	1.000	OK				
chr11	64769424	64769608	SF1_exon_6	SF1	23	1468.2	1468.2	1.000	1.000	1.000	OK				
chr11	64769960	64770080	SF1_exon_5	SF1	23	1092.5	1092.5	1.000	1.000	1.000	OK				
chr11	64770254	64770407	SF1_exon_4	SF1	23	1131.7	1131.7	1.000	1.000	1.000	OK				
chr11	64773411	64773531	SF1_exon_3	SF1	23	992.5	992.5	1.000	1.000	1.000	OK				
chr11	64776500	64776620	SF1_exon_2	SF1	23	915.6	915.6	1.000	1.000	1.000	OK				
chr11	64778360	64778541	SF1_exon_1	SF1	23	944.8	944.8	1.000	1.000	1.000	OK				
chr11	86244751	86245342	EED_exon_1	EED	23	1257.4	1257.0	1.000	0.999	1.000	OK				
chr11	86250294	86250447	EED_exon_2	EED	23	1056.6	1056.6	1.000	0.999	1.000	OK				
chr11	86252144	86252264	EED_exon_3	EED	23	940.4	940.4	0.999	0.993	1.000	OK				
chr11	86255184	86255304	EED_exon_4	EED	23	847.7	847.7	1.000	1.000	1.000	OK				
chr11	86256388	86256508	EED_exon_5	EED	23	895.3	895.3	1.000	1.000	1.000	OK				
chr11	86257508	86257628	EED_exon_6	EED	23	1012.1	1012.1	1.000	1.000	1.000	OK				
chr11	86264170	86264290	EED_exon_7	EED	23	992.0	992.0	1.000	1.000	1.000	OK				
chr11	86266081	86266215	EED_exon_8	EED	23	566.8	566.8	1.000	1.000	1.000	OK				
chr11	86268447	86268567	EED_exon_9	EED	23	781.9	781.9	1.000	1.000	1.000	OK				
chr11	86276978	86277137	EED_exon_10	EED	23	1253.6	1253.6	1.000	1.000	1.000	OK				
chr11	86277916	86278036	EED_exon_11	EED	23	765.1	765.1	1.000	1.000	1.000	OK				
chr11	86278397	86278809	EED_exon_12	EED	23	1464.3	1464.3	1.000	1.000	1.000	OK				
chr11	102317451	102317571	BIRC3_exon_1	BIRC3	23	861.7	861.7	1.000	0.999	1.000	OK				
chr11	102321835	102325361	BIRC3_exon_2	BIRC3	23	1361.7	1361.7	1.000	1.000	1.000	OK				
chr11	102325446	102325566	BIRC3_exon_3	BIRC3	23	1038.0	1038.0	1.000	1.000	1.000	OK				
chr11	102328049	102328169	BIRC3_exon_4	BIRC3	23	903.6	903.6	1.000	1.000	1.000	OK				
chr11	102328890	102329010	BIRC3_exon_5	BIRC3	23	539.6	539.6	1.000	1.000	1.000	OK				
chr11	102330997	102331240	BIRC3_exon_6	BIRC3	23	1375.8	1375.8	1.000	1.000	1.000	OK				
chr11	102335964	102336219	BIRC3_exon_7	BIRC3	23	1433.6	1433.6	1.000	1.000	1.000	OK				
chr11	102336697	102336817	BIRC3_exon_8	BIRC3	23	219.0	219.0	1.000	1.000	1.000	OK				
chr11	102336907	102339402	BIRC3_exon_9	BIRC3	23	1431.6	1431.6	1.000	1.000	1.000	OK				
chr11	108223065	108223185	ATM_exon_1	ATM	23	869.0	869.0	1.000	1.000	1.000	OK				
chr11	108227588	108227708	ATM_exon_2	ATM	23	868.3	868.3	1.000	1.000	1.000	OK				
chr11	108227770	108227890	ATM_exon_3	ATM	23	1152.2	1152.2	1.000	1.000	1.000	OK				
chr11	108229176	108229322	ATM_exon_4	ATM	23	945.0	945.0	1.000	0.999	1.000	OK				
chr11	108235668	108235833	ATM_exon_5	ATM	23	1139.2	1139.2	1.000	1.000	1.000	OK				
chr11	108243951	108244117	ATM_exon_6	ATM	23	1054.4	1054.4	1.000	1.000	1.000	OK				
chr11	108244786	108245025	ATM_exon_7	ATM	23	1186.3	1186.3	1.000	1.000	1.000	OK				
chr11	108246962	108247126	ATM_exon_8	ATM	23	710.3	710.3	1.000	1.000	1.000	OK				
chr11	108248931	108249101	ATM_exon_9	ATM	23	1202.5	1202.5	1.000	1.000	1.000	OK				
chr11	108250699	108251071	ATM_exon_10	ATM	23	1638.8	1638.8	1.000	1.000	1.000	OK				
chr11	108251835	108252030	ATM_exon_11	ATM	23	1192.8	1192.8	1.000	1.000	1.000	OK				
chr11	108252802	108252922	ATM_exon_12	ATM	23	720.9	720.9	1.000	1.000	1.000	OK				
chr11	108253812	108254038	ATM_exon_13	ATM	23	1408.4	1408.4	1.000	1.000	1.000	OK				
chr11	108256216	108256336	ATM_exon_14	ATM	23	798.1	798.1	1.000	0.999	1.000	OK				
chr11	108257482	108257602	ATM_exon_15	ATM	23	1035.8	1035.8	1.000	1.000	1.000	OK				
chr11	108258981	108259101	ATM_exon_16	ATM	23	1057.7	1057.7	1.000	1.000	1.000	OK				
chr11	108267169	108267341	ATM_exon_17	ATM	23	1441.7	1441.7	1.000	0.999	1.000	OK				
chr11	108268408	108268608	ATM_exon_18	ATM	23	1427.5	1427.5	1.000	1.000	1.000	OK				
chr11	108271027	108271147	ATM_exon_19	ATM	23	1152.1	1152.1	1.000	1.000	1.000	OK				
chr11	108271249	108271405	ATM_exon_20	ATM	23	1105.7	1105.7	1.000	1.000	1.000	OK				
chr11	108272519	108272639	ATM_exon_21	ATM	23	988.7	988.7	1.000	1.000	1.000	OK				
chr11	108272725	108272845	ATM_exon_22	ATM	23	898.7	898.7	1.000	1.000	1.000	OK				
chr11	108279488	108279608	ATM_exon_23	ATM	23	1076.8	1076.8	1.000	1.000	1.000	OK				
chr11	108280993	108281167	ATM_exon_24	ATM	23	1083.7	1083.7	1.000	1.000	1.000	OK				
chr11	108282708	108282878	ATM_exon_25	ATM	23	561.7	561.7	1.000	1.000	1.000	OK				
chr11	108284225	108284472	ATM_exon_26	ATM	23	1449.2	1449.2	1.000	1.000	1.000	OK				
chr11	108287596	108287716	ATM_exon_27	ATM	23	867.3	867.3	1.000	1.000	1.000	OK				
chr11	108288978	108289098	ATM_exon_28	ATM	23	882.0	882.0	1.000	0.996	1.000	OK				
chr11	108289600	108289800	ATM_exon_29	ATM	23	1184.8	1184.8	1.000	1.000	1.000	OK				
chr11	108292617	108292792	ATM_exon_30	ATM	23	1227.3	1227.3	1.000	1.000	1.000	OK				
chr11	108293311	108293476	ATM_exon_31	ATM	23	933.5	933.5	1.000	1.000	1.000	OK				
chr11	108294925	108295058	ATM_exon_32	ATM	23	925.9	925.9	1.000	1.000	1.000	OK				
chr11	108297285	108297405	ATM_exon_33	ATM	23	962.3	962.3	1.000	1.000	1.000	OK				
chr11	108299712	108299884	ATM_exon_34	ATM	23	866.6	866.6	1.000	1.000	1.000	OK				
chr11	108301646	108301788	ATM_exon_35	ATM	23	1024.9	1024.9	1.000	1.000	1.000	OK				
chr11	108302851	108303028	ATM_exon_36	ATM	23	1330.7	1330.7	1.000	1.000	1.000	OK				
chr11	108304673	108304851	ATM_exon_37	ATM	23	1312.9	1312.9	1.000	1.000	1.000	OK				
chr11	108307865	108307985	ATM_exon_38	ATM	23	1029.8	1029.8	1.000	1.000	1.000	OK				
chr11	108310158	108310314	ATM_exon_39	ATM	23	1101.2	1101.2	1.000	1.000	1.000	OK				
chr11	108312393	108312513	ATM_exon_40	ATM	23	790.6	790.6	1.000	0.999	1.000	OK				
chr11	108315803	108315923	ATM_exon_41	ATM	23	1224.8	1224.8	1.000	1.000	1.000	OK				
chr11	108316009	108316129	ATM_exon_42	ATM	23	1324.0	1324.0	1.000	1.000	1.000	OK				
chr11	108317371	108317520	ATM_exon_43	ATM	23	1221.4	1221.4	1.000	1.000	1.000	OK				
chr11	108319944	108320064	ATM_exon_44	ATM	23	641.2	641.2	1.000	1.000	1.000	OK				
chr11	108321299	108321419	ATM_exon_45	ATM	23	1046.5	1046.5	1.000	0.999	1.000	OK				
chr11	108325308	108325543	ATM_exon_46	ATM	23	1295.7	1295.7	1.000	1.000	1.000	OK				
chr11	108326056	108326224	ATM_exon_47	ATM	23	1381.7	1381.7	1.000	1.000	1.000	OK				
chr11	108327640	108327760	ATM_exon_48	ATM	23	937.5	937.5	1.000	1.000	1.000	OK				
chr11	108329019	108329237	ATM_exon_49	ATM	23	1461.6	1461.6	1.000	1.000	1.000	OK				
chr11	108330212	108330420	ATM_exon_50	ATM	23	1604.6	1603.9	1.000	1.000	1.000	OK				
chr11	108331439	108331559	ATM_exon_51	ATM	23	785.4	785.4	1.000	0.999	1.000	OK				
chr11	108331877	108332036	ATM_exon_52	ATM	23	1259.8	1259.8	1.000	0.999	1.000	OK				
chr11	108332760	108332899	ATM_exon_53	ATM	23	1013.1	1013.1	1.000	0.999	1.000	OK				
chr11	108333850	108333970	ATM_exon_54	ATM	23	533.1	533.1	1.000	1.000	1.000	OK				
chr11	108334967	108335108	ATM_exon_55	ATM	23	921.1	921.1	1.000	0.999	1.000	OK				
chr11	108335841	108335961	ATM_exon_56	ATM	23	983.5	983.5	1.000	0.999	1.000	OK				
chr11	108343220	108343370	ATM_exon_57	ATM	23	1201.2	1201.2	1.000	1.000	1.000	OK				
chr11	108345741	108345907	ATM_exon_58	ATM	23	1121.6	1121.6	1.000	1.000	1.000	OK				
chr11	108347251	108347371	ATM_exon_59	ATM	23	592.2	592.2	1.000	1.000	1.000	OK				
chr11	108353761	108353881	ATM_exon_60	ATM	23	1097.6	1097.6	1.000	1.000	1.000	OK				
chr11	108354755	108354875	ATM_exon_61	ATM	23	934.5	934.5	1.000	1.000	1.000	OK				
chr11	108365080	108365217	ATM_exon_62	ATM	23	1099.5	1099.5	1.000	1.000	1.000	OK				
chr11	108365323	108369101	ATM_exon_63	ATM	23	1219.1	1219.1	1.000	1.000	1.000	OK				
chr11	118436490	118436943	KMT2A_exon_1	KMT2A	23	480.7	480.5	1.000	0.999	1.000	OK				
chr11	118468762	118468882	KMT2A_exon_2	KMT2A	23	989.6	989.6	1.000	0.999	1.000	OK				
chr11	118471660	118474314	KMT2A_exon_3	KMT2A	23	1999.6	1999.6	1.000	1.000	1.000	OK				
chr11	118476803	118476981	KMT2A_exon_4	KMT2A	23	1420.8	1420.8	1.000	1.000	1.000	OK				
chr11	118477965	118478200	KMT2A_exon_5	KMT2A	23	1277.6	1277.6	1.000	1.000	1.000	OK				
chr11	118480158	118480278	KMT2A_exon_6	KMT2A	23	1085.7	1085.7	1.000	1.000	1.000	OK				
chr11	118481713	118482091	KMT2A_exon_7	KMT2A	23	1590.2	1590.2	1.000	1.000	1.000	OK				
chr11	118482419	118482539	KMT2A_exon_8	KMT2A	23	948.6	948.6	1.000	1.000	1.000	OK				
chr11	118484181	118484313	KMT2A_exon_9	KMT2A	23	1085.0	1085.0	1.000	0.999	1.000	OK				
chr11	118484857	118484977	KMT2A_exon_10	KMT2A	23	1072.3	1072.3	1.000	1.000	1.000	OK				
chr11	118488612	118488759	KMT2A_exon_11	KMT2A	23	1085.9	1085.9	1.000	1.000	1.000	OK				
chr11	118489787	118489907	KMT2A_exon_12	KMT2A	23	905.7	905.7	1.000	1.000	1.000	OK				
chr11	118490127	118490247	KMT2A_exon_13	KMT2A	23	978.6	978.6	1.000	0.997	1.000	OK				
chr11	118491195	118491315	KMT2A_exon_14	KMT2A	23	1093.2	1093.2	1.000	1.000	1.000	OK				
chr11	118491742	118491927	KMT2A_exon_15	KMT2A	23	1295.2	1295.2	1.000	0.999	1.000	OK				
chr11	118493055	118493229	KMT2A_exon_16	KMT2A	23	1349.8	1349.8	1.000	0.999	1.000	OK				
chr11	118494281	118494401	KMT2A_exon_17	KMT2A	23	1077.7	1077.7	1.000	1.000	1.000	OK				
chr11	118494690	118494810	KMT2A_exon_18	KMT2A	23	965.8	965.8	1.000	1.000	1.000	OK				
chr11	118495698	118495892	KMT2A_exon_19	KMT2A	23	1474.8	1474.8	1.000	1.000	1.000	OK				
chr11	118496252	118496372	KMT2A_exon_20	KMT2A	23	985.4	985.4	1.000	1.000	1.000	OK				
chr11	118497934	118498072	KMT2A_exon_21	KMT2A	23	1002.0	1002.0	1.000	0.999	1.000	OK				
chr11	118498368	118498527	KMT2A_exon_22	KMT2A	23	1126.0	1126.0	1.000	1.000	1.000	OK				
chr11	118499300	118499420	KMT2A_exon_23	KMT2A	23	1064.8	1064.8	1.000	0.999	1.000	OK				
chr11	118499827	118499947	KMT2A_exon_24	KMT2A	23	889.6	889.6	1.000	1.000	1.000	OK				
chr11	118500985	118501146	KMT2A_exon_25	KMT2A	23	1187.1	1187.1	1.000	1.000	1.000	OK				
chr11	118501670	118501856	KMT2A_exon_26	KMT2A	23	1472.5	1472.5	1.000	1.000	1.000	OK				
chr11	118502396	118506645	KMT2A_exon_27	KMT2A	23	2097.0	2097.0	1.000	1.000	1.000	OK				
chr11	118507520	118507640	KMT2A_exon_28	KMT2A	23	1021.5	1021.5	1.000	1.000	1.000	OK				
chr11	118509130	118509250	KMT2A_exon_29	KMT2A	23	843.6	843.6	1.000	1.000	1.000	OK				
chr11	118509946	118510117	KMT2A_exon_30	KMT2A	23	1366.3	1366.3	1.000	1.000	1.000	OK				
chr11	118511941	118512061	KMT2A_exon_31	KMT2A	23	1019.0	1019.0	1.000	1.000	1.000	OK				
chr11	118519616	118519791	KMT2A_exon_32	KMT2A	23	1553.8	1553.8	1.000	1.000	1.000	OK				
chr11	118519949	118520069	KMT2A_exon_33	KMT2A	23	1263.5	1263.5	1.000	0.999	1.000	OK				
chr11	118520783	118520903	KMT2A_exon_34	KMT2A	23	981.1	981.1	1.000	1.000	1.000	OK				
chr11	118521291	118521411	KMT2A_exon_35	KMT2A	23	920.1	920.1	1.000	1.000	1.000	OK				
chr11	118521895	118526831	KMT2A_exon_36	KMT2A	23	1780.0	1780.0	1.000	1.000	1.000	OK				
chr11	119206337	119206611	CBL_exon_1	CBL	23	943.9	943.6	1.000	0.999	1.000	OK				
chr11	119232446	119232694	CBL_exon_2	CBL	23	1306.3	1306.3	1.000	1.000	1.000	OK				
chr11	119271733	119271880	CBL_exon_3	CBL	23	1168.1	1168.1	1.000	1.000	1.000	OK				
chr11	119273866	119274023	CBL_exon_4	CBL	23	1047.7	1047.7	1.000	1.000	1.000	OK				
chr11	119274831	119274951	CBL_exon_5	CBL	23	994.9	994.9	1.000	1.000	1.000	OK				
chr11	119275995	119276133	CBL_exon_6	CBL	23	1020.2	1020.2	1.000	1.000	1.000	OK				
chr11	119277732	119277852	CBL_exon_7	CBL	23	1002.3	1002.3	1.000	1.000	1.000	OK				
chr11	119278164	119278296	CBL_exon_8	CBL	23	877.2	877.2	1.000	1.000	1.000	OK				
chr11	119278508	119278712	CBL_exon_9	CBL	23	1446.9	1446.9	1.000	1.000	1.000	OK				
chr11	119284967	119285099	CBL_exon_10	CBL	23	1283.4	1283.4	1.000	1.000	1.000	OK				
chr11	119285187	119285565	CBL_exon_11	CBL	23	1651.9	1651.9	1.000	1.000	1.000	OK				
chr11	119287842	119287962	CBL_exon_12	CBL	23	1025.0	1025.0	1.000	1.000	1.000	OK				
chr11	119296914	119297034	CBL_exon_13	CBL	23	1098.1	1098.1	1.000	1.000	1.000	OK				
chr11	119297362	119297482	CBL_exon_14	CBL	23	1069.9	1069.9	1.000	1.000	1.000	OK				
chr11	119298356	119298539	CBL_exon_15	CBL	23	1508.0	1508.0	1.000	1.000	1.000	OK				
chr11	119299493	119308148	CBL_exon_16	CBL	23	1792.3	1792.3	1.000	1.000	1.000	OK				
chr12	11649672	11650159	ETV6_exon_1	ETV6	23	645.5	645.4	1.000	1.000	1.000	OK				
chr12	11752453	11752573	ETV6_exon_2	ETV6	23	901.1	901.1	1.000	1.000	1.000	OK				
chr12	11839138	11839303	ETV6_exon_3	ETV6	23	1282.5	1282.5	1.000	1.000	1.000	OK				
chr12	11853425	11853560	ETV6_exon_4	ETV6	23	1005.8	1005.8	1.000	0.999	1.000	OK				
chr12	11869422	11869968	ETV6_exon_5	ETV6	23	1665.6	1665.6	1.000	1.000	1.000	OK				
chr12	11884443	11884586	ETV6_exon_6	ETV6	23	998.9	998.9	1.000	1.000	1.000	OK				
chr12	11885917	11886037	ETV6_exon_7	ETV6	23	1080.3	1080.3	1.000	1.000	1.000	OK				
chr12	11890939	11895376	ETV6_exon_8	ETV6	23	1637.2	1637.2	1.000	1.000	1.000	OK				
chr12	12717366	12718313	CDKN1B_exon_1	CDKN1B	23	1496.5	1496.5	1.000	1.000	1.000	OK				
chr12	12718828	12718948	CDKN1B_exon_2	CDKN1B	23	883.4	883.4	1.000	1.000	1.000	OK				
chr12	12721034	12722368	CDKN1B_exon_3	CDKN1B	23	1264.3	1264.2	1.000	1.000	1.000	OK				
chr12	22625169	22625585	ETNK1_exon_1	ETNK1	23	1141.8	1141.5	1.000	1.000	1.000	OK				
chr12	22643761	22644021	ETNK1_exon_2	ETNK1	23	1590.8	1590.8	1.000	1.000	1.000	OK				
chr12	22659012	22659153	ETNK1_exon_3	ETNK1	23	993.3	993.3	1.000	1.000	1.000	OK				
chr12	22661061	22661204	ETNK1_exon_4	ETNK1	23	1016.9	1016.9	1.000	1.000	1.000	OK				
chr12	22671252	22671372	ETNK1_exon_5	ETNK1	23	531.3	531.3	1.000	1.000	1.000	OK				
chr12	22673498	22673659	ETNK1_exon_6	ETNK1	23	1102.8	1102.8	1.000	1.000	1.000	OK				
chr12	22684480	22684600	ETNK1_exon_7	ETNK1	23	746.6	746.6	1.000	1.000	1.000	OK				
chr12	22684880	22690664	ETNK1_exon_8	ETNK1	23	1139.5	1139.5	1.000	1.000	1.000	OK				
chr12	25205244	25209910	KRAS_exon_5	KRAS	23	1072.5	1072.1	0.999	0.997	1.000	OK				
chr12	25225612	25225772	KRAS_exon_4	KRAS	23	1096.8	1096.8	1.000	1.000	1.000	OK				
chr12	25227232	25227411	KRAS_exon_3	KRAS	23	1085.1	1085.1	1.000	0.999	1.000	OK				
chr12	25245273	25245393	KRAS_exon_2	KRAS	23	866.1	866.1	1.000	1.000	1.000	OK				
chr12	25250749	25250928	KRAS_exon_1	KRAS	23	708.0	707.8	1.000	0.998	1.000	OK				
chr12	49623516	49623636	PRPF40B_exon_1	PRPF40B	23	543.2	543.2	1.000	0.998	1.000	OK				
chr12	49630522	49630642	PRPF40B_exon_2	PRPF40B	23	589.4	589.4	1.000	0.998	1.000	OK				
chr12	49631399	49631543	PRPF40B_exon_3	PRPF40B	23	475.0	475.0	1.000	0.999	1.000	OK				
chr12	49631819	49631939	PRPF40B_exon_4	PRPF40B	23	1009.9	1009.9	1.000	1.000	1.000	OK				
chr12	49632514	49632634	PRPF40B_exon_5	PRPF40B	23	839.5	838.6	1.000	0.999	1.000	OK				
chr12	49632825	49632945	PRPF40B_exon_6	PRPF40B	23	854.2	854.2	1.000	1.000	1.000	OK				
chr12	49633007	49633127	PRPF40B_exon_7	PRPF40B	23	494.8	494.8	1.000	1.000	1.000	OK				
chr12	49633425	49633545	PRPF40B_exon_8	PRPF40B	23	1318.1	1318.1	1.000	1.000	1.000	OK				
chr12	49633588	49633708	PRPF40B_exon_9	PRPF40B	23	1175.7	1175.7	1.000	1.000	1.000	OK				
chr12	49633884	49634091	PRPF40B_exon_10	PRPF40B	23	1395.0	1395.0	1.000	1.000	1.000	OK				
chr12	49634332	49634452	PRPF40B_exon_11	PRPF40B	23	1362.2	1362.0	1.000	1.000	1.000	OK				
chr12	49634521	49634641	PRPF40B_exon_12	PRPF40B	23	1167.9	1167.9	1.000	0.999	1.000	OK				
chr12	49635097	49635262	PRPF40B_exon_13	PRPF40B	23	1450.5	1450.2	1.000	1.000	1.000	OK				
chr12	49635357	49635477	PRPF40B_exon_14	PRPF40B	23	1293.0	1293.0	1.000	1.000	1.000	OK				
chr12	49635841	49635992	PRPF40B_exon_15	PRPF40B	23	1188.6	1188.6	1.000	1.000	1.000	OK				
chr12	49636714	49636848	PRPF40B_exon_16	PRPF40B	23	1052.8	1052.8	1.000	1.000	1.000	OK				
chr12	49637465	49637585	PRPF40B_exon_17	PRPF40B	23	996.0	995.8	1.000	0.999	1.000	OK				
chr12	49637707	49637827	PRPF40B_exon_18	PRPF40B	23	580.6	580.6	1.000	0.999	1.000	OK				
chr12	49641904	49642024	PRPF40B_exon_19	PRPF40B	23	1043.2	1043.2	1.000	1.000	1.000	OK				
chr12	49642233	49642371	PRPF40B_exon_20	PRPF40B	23	1157.7	1157.7	1.000	0.999	1.000	OK				
chr12	49642570	49642690	PRPF40B_exon_21	PRPF40B	23	1104.4	1104.4	1.000	1.000	1.000	OK				
chr12	49642921	49643041	PRPF40B_exon_22	PRPF40B	23	1159.2	1159.2	1.000	1.000	1.000	OK				
chr12	49643221	49643396	PRPF40B_exon_23	PRPF40B	23	1277.3	1277.3	1.000	1.000	1.000	OK				
chr12	49643689	49643809	PRPF40B_exon_24	PRPF40B	23	1343.9	1343.9	1.000	1.000	1.000	OK				
chr12	49643859	49644003	PRPF40B_exon_25	PRPF40B	23	1603.4	1603.4	1.000	1.000	1.000	OK				
chr12	49644098	49644664	PRPF40B_exon_26	PRPF40B	23	1682.3	1682.3	1.000	1.000	1.000	OK				
chr12	54292109	54293380	NFE2_exon_3	NFE2	23	1927.1	1927.1	1.000	1.000	1.000	OK				
chr12	54295133	54295303	NFE2_exon_2	NFE2	23	1220.7	1220.7	1.000	0.999	1.000	OK				
chr12	54300799	54301014	NFE2_exon_1	NFE2	23	1062.5	1062.5	1.000	1.000	1.000	OK				
chr12	92140276	92144446	BTG1_exon_2	BTG1	23	1573.9	1573.9	1.000	1.000	1.000	OK				
chr12	92145386	92145845	BTG1_exon_1	BTG1	23	1063.2	1063.1	1.000	0.999	1.000	OK				
chr12	111405921	111406276	SH2B3_exon_1	SH2B3	23	610.8	610.7	1.000	0.999	1.000	OK				
chr12	111418117	111418876	SH2B3_exon_2	SH2B3	23	1150.2	1149.6	1.000	0.999	1.000	OK				
chr12	111446752	111446872	SH2B3_exon_3	SH2B3	23	1260.8	1260.8	1.000	1.000	1.000	OK				
chr12	111446920	111447040	SH2B3_exon_4	SH2B3	23	1475.5	1475.5	1.000	0.999	1.000	OK				
chr12	111447113	111447233	SH2B3_exon_5	SH2B3	23	1434.8	1434.8	1.000	1.000	1.000	OK				
chr12	111447328	111447543	SH2B3_exon_6	SH2B3	23	1242.8	1242.1	1.000	0.999	1.000	OK				
chr12	111447654	111447826	SH2B3_exon_7	SH2B3	23	1317.2	1317.2	1.000	1.000	1.000	OK				
chr12	111447981	111451622	SH2B3_exon_8	SH2B3	23	1819.2	1819.1	1.000	1.000	1.000	OK				
chr12	112418945	112419124	PTPN11_exon_1	PTPN11	23	795.8	794.5	1.000	0.998	1.000	OK				
chr12	112446275	112446395	PTPN11_exon_2	PTPN11	23	844.2	841.9	0.997	0.979	1.000	OK				
chr12	112450316	112450511	PTPN11_exon_3	PTPN11	23	1324.6	1324.6	1.000	0.999	1.000	OK				
chr12	112453193	112453386	PTPN11_exon_4	PTPN11	23	1151.5	1151.5	1.000	0.999	1.000	OK				
chr12	112454560	112454680	PTPN11_exon_5	PTPN11	23	959.9	959.9	1.000	1.000	1.000	OK				
chr12	112455945	112456065	PTPN11_exon_6	PTPN11	23	907.5	903.4	0.989	0.935	1.000	OK				
chr12	112472939	112473059	PTPN11_exon_7	PTPN11	23	746.4	743.7	0.992	0.969	1.000	OK				
chr12	112477611	112477731	PTPN11_exon_8	PTPN11	23	1025.1	1025.1	1.000	1.000	1.000	OK				
chr12	112477855	112478014	PTPN11_exon_9	PTPN11	23	1185.5	1184.9	0.999	0.997	1.000	OK				
chr12	112482072	112482204	PTPN11_exon_10	PTPN11	23	988.2	962.5	0.940	0.838	0.978	OK				
chr12	112486473	112486628	PTPN11_exon_11	PTPN11	23	1038.0	1038.0	1.000	1.000	1.000	OK				
chr12	112488415	112488535	PTPN11_exon_12	PTPN11	23	969.8	969.8	0.999	0.996	1.000	OK				
chr12	112489022	112489174	PTPN11_exon_13	PTPN11	23	999.6	999.0	0.999	0.996	1.000	OK				
chr12	112502138	112502258	PTPN11_exon_14	PTPN11	23	875.3	875.3	1.000	0.998	1.000	OK				
chr12	112504681	112504801	PTPN11_exon_15	PTPN11	23	898.6	898.6	1.000	0.998	1.000	OK				
chr12	112505823	112509917	PTPN11_exon_16	PTPN11	23	1339.0	1335.9	0.996	0.992	0.999	OK				
chr12	121803993	121804248	SETD1B_exon_1	SETD1B	23	299.6	299.5	1.000	0.999	1.000	OK				
chr12	121804722	121804910	SETD1B_exon_2	SETD1B	23	619.2	619.0	1.000	0.998	1.000	OK				
chr12	121805102	121805222	SETD1B_exon_3	SETD1B	23	670.2	670.2	1.000	0.999	1.000	OK				
chr12	121805833	121806104	SETD1B_exon_4	SETD1B	23	1258.0	1258.0	1.000	1.000	1.000	OK				
chr12	121808202	121808322	SETD1B_exon_5	SETD1B	23	657.9	657.9	1.000	0.999	1.000	OK				
chr12	121809601	121810834	SETD1B_exon_6	SETD1B	23	1567.5	1567.3	1.000	1.000	1.000	OK				
chr12	121814104	121814929	SETD1B_exon_7	SETD1B	23	877.3	877.1	1.000	1.000	1.000	OK				
chr12	121817031	121817293	SETD1B_exon_8	SETD1B	23	1409.3	1408.8	1.000	0.999	1.000	OK				
chr12	121817368	121817703	SETD1B_exon_9	SETD1B	23	1202.1	1201.4	1.000	0.999	1.000	OK				
chr12	121817790	121817910	SETD1B_exon_10	SETD1B	23	1260.3	1260.3	1.000	1.000	1.000	OK				
chr12	121819402	121819894	SETD1B_exon_11	SETD1B	23	1608.9	1608.8	1.000	1.000	1.000	OK				
chr12	121822488	121823748	SETD1B_exon_12	SETD1B	23	1139.8	1139.5	1.000	1.000	1.000	OK				
chr12	121825198	121825365	SETD1B_exon_13	SETD1B	23	1273.5	1273.5	1.000	0.999	1.000	OK				
chr12	121827517	121827649	SETD1B_exon_14	SETD1B	23	1199.0	1199.0	1.000	0.999	1.000	OK				
chr12	121827733	121827853	SETD1B_exon_15	SETD1B	23	1462.0	1462.0	1.000	0.999	1.000	OK				
