chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr19	10160378	10160498	DNMT1_exon_14	0.013603	0.079436	23	False
chr19	10162652	10162772	DNMT1_exon_13	0.011067	0.092539	23	False
chr19	10163271	10163391	DNMT1_exon_12	0.029812	0.090286	23	False
chr19	10166576	10166696	DNMT1_exon_11	-0.026944	0.091408	23	False
chr19	10168264	10168384	DNMT1_exon_10	-0.032052	0.093578	23	False
chr19	10173080	10173200	DNMT1_exon_9	0.008536	0.090533	23	False
chr19	10173859	10173979	DNMT1_exon_8	-0.018158	0.095793	23	False
chr19	10175515	10175635	DNMT1_exon_7	0.018273	0.073618	23	False
chr19	10177248	10177368	DNMT1_exon_6	0.049552	0.133373	23	False
chr19	10180348	10180568	DNMT1_exon_4	0.083134	0.064473	23	False
chr19	10180770	10180890	DNMT1_exon_3	0.006441	0.106464	23	False
chr19	10181981	10182101	DNMT1_exon_2	0.004446	0.106223	23	False
chr19	10194818	10194952	DNMT1_exon_1	0.006833	0.123563	23	False
chr19	10468738	10468858	bb.chr19.10468738	-0.040511	0.131215	23	False
chr19	11377205	11377482	EPOR_exon_8	0.051504	0.068095	23	False
chr19	11377482	11377760	EPOR_exon_8	0.012183	0.056577	23	False
chr19	11377760	11378038	EPOR_exon_8	0.019207	0.084621	23	False
chr19	11378038	11378316	EPOR_exon_8	0.013608	0.124873	23	False
chr19	11378316	11378594	EPOR_exon_8	0.132641	0.112641	23	False
chr19	11378687	11378807	EPOR_exon_7	0.065422	0.056036	23	False
chr19	11380868	11380988	EPOR_exon_6	0.019041	0.120950	23	False
chr19	11381054	11381208	EPOR_exon_5	-0.018626	0.108609	23	False
chr19	11381690	11381848	EPOR_exon_4	-0.003791	0.068500	23	False
chr19	11381928	11382104	EPOR_exon_3	0.006597	0.073318	23	False
chr19	11383095	11383231	EPOR_exon_2	0.029728	0.082365	23	False
chr19	11384091	11384313	EPOR_exon_1	0.078613	0.154717	23	False
chr19	11736740	11736860	bb.chr19.11736740	0.079358	0.123611	23	False
chr19	12943711	12943970	CALR_exon_9	0.068082	0.088406	23	False
chr19	12943970	12944229	CALR_exon_9	-0.047841	0.143129	23	False
chr19	12944229	12944488	CALR_exon_9	0.050507	0.103207	23	False
chr19	13207106	13207226	bb.chr19.13207106	-0.003894	0.102093	23	False
chr19	13864503	13864623	bb.chr19.13864503	0.034679	0.130060	23	False
chr19	15159036	15159313	NOTCH3_exon_33	0.030377	0.086807	23	False
chr19	15159313	15159590	NOTCH3_exon_33	0.030506	0.062804	23	False
chr19	15159590	15159867	NOTCH3_exon_33	0.000893	0.095798	23	False
chr19	15159867	15160144	NOTCH3_exon_33	0.042969	0.113337	23	False
chr19	15160144	15160421	NOTCH3_exon_33	0.198979	0.133484	23	False
chr19	15160435	15160690	NOTCH3_exon_33	0.141204	0.078916	23	False
chr19	15160690	15160946	NOTCH3_exon_33	0.019964	0.109958	23	False
chr19	15160946	15161201	NOTCH3_exon_33	0.023476	0.143216	23	False
chr19	15161201	15161457	NOTCH3_exon_33	-0.001465	0.178392	23	False
chr19	15161457	15161713	NOTCH3_exon_33	0.042810	0.057660	23	False
chr19	15162454	15162574	NOTCH3_exon_32	0.136112	0.102925	23	False
chr19	15165366	15165514	NOTCH3_exon_31	-0.015548	0.082711	23	False
chr19	15165785	15166090	NOTCH3_exon_30	-0.010126	0.058184	23	False
chr19	15167247	15167410	NOTCH3_exon_29	-0.062679	0.110634	23	False
chr19	15170079	15170199	NOTCH3_exon_28	-0.084817	0.125799	23	False
chr19	15170329	15170552	NOTCH3_exon_27	-0.014824	0.060364	23	False
chr19	15170669	15170824	NOTCH3_exon_26	0.048156	0.103688	23	False
chr19	15174066	15174399	NOTCH3_exon_25	-0.046782	0.061014	23	False
chr19	15177523	15177806	NOTCH3_exon_24	0.019741	0.127316	23	False
chr19	15177806	15178089	NOTCH3_exon_24	0.022315	0.164558	23	False
chr19	15178820	15178940	NOTCH3_exon_23	0.070890	0.095794	23	False
chr19	15179023	15179281	NOTCH3_exon_22	0.068078	0.079971	23	False
chr19	15179362	15179495	NOTCH3_exon_21	0.049968	0.058993	23	False
chr19	15180070	15180255	NOTCH3_exon_20	-0.102863	0.111066	23	False
chr19	15180679	15180827	NOTCH3_exon_19	-0.113384	0.104986	23	False
chr19	15180959	15181161	NOTCH3_exon_18	0.058145	0.086202	23	False
chr19	15181574	15181800	NOTCH3_exon_17	0.083044	0.071669	23	False
chr19	15184293	15184449	NOTCH3_exon_16	-0.027623	0.084182	23	False
chr19	15184901	15185021	NOTCH3_exon_15	0.024700	0.131424	23	False
chr19	15185255	15185407	NOTCH3_exon_14	0.015384	0.051798	23	False
chr19	15185485	15185678	NOTCH3_exon_13	0.020235	0.041381	23	False
chr19	15186871	15186991	NOTCH3_exon_12	-0.076520	0.059157	23	False
chr19	15187103	15187337	NOTCH3_exon_11	0.019613	0.070064	23	False
chr19	15187876	15187996	NOTCH3_exon_10	0.033118	0.092362	23	False
chr19	15188230	15188350	NOTCH3_exon_9	0.030004	0.107705	23	False
chr19	15188987	15189173	NOTCH3_exon_8	0.016189	0.071266	23	False
chr19	15189271	15189427	NOTCH3_exon_7	0.072589	0.087589	23	False
chr19	15191422	15191656	NOTCH3_exon_6	0.010800	0.073571	23	False
chr19	15191744	15191864	NOTCH3_exon_5	-0.018953	0.087832	23	False
chr19	15191958	15192297	NOTCH3_exon_4	0.018528	0.068052	23	False
chr19	15192375	15192518	NOTCH3_exon_3	0.031654	0.081213	23	False
chr19	15197489	15197609	NOTCH3_exon_2	0.129727	0.163620	23	False
chr19	15200786	15200994	NOTCH3_exon_1	0.030851	0.292797	23	False
chr19	16129857	16129977	bb.chr19.16129857	-0.010534	0.057502	23	False
chr19	17158626	17158746	bb.chr19.17158626	-0.023970	0.123140	23	False
chr19	18149839	18149959	bb.chr19.18149839	0.141647	0.209843	23	False
chr19	18848340	18848460	bb.chr19.18848340	-0.020987	0.075292	23	False
chr19	19508673	19508793	bb.chr19.19508673	-0.041571	0.108706	23	False
chr19	22427878	22427998	bb.chr19.22427878	-0.010028	0.120478	23	False
chr19	23250245	23250365	bb.chr19.23250245	-0.019083	0.098236	23	False
chr19	23357694	23357932	ZNF91_exon_4	-0.017536	0.346662	23	True
chr19	23357950	23358215	ZNF91_exon_4	0.092084	0.212733	23	False
chr19	23358215	23358481	ZNF91_exon_4	-0.024301	0.471552	23	True
chr19	23358481	23358746	ZNF91_exon_4	0.031596	0.163020	23	False
chr19	23358746	23359012	ZNF91_exon_4	-0.056595	0.074892	23	False
chr19	23360226	23360346	ZNF91_exon_4	0.062346	0.106104	23	False
chr19	23360825	23360945	ZNF91_exon_4	-0.133750	0.329389	23	True
chr19	23361064	23361288	ZNF91_exon_4	-0.004185	0.118402	23	False
chr19	23361537	23361753	ZNF91_exon_4	0.059943	0.122403	23	False
chr19	23362130	23362427	ZNF91_exon_4	0.023800	0.098545	23	False
chr19	23362427	23362724	ZNF91_exon_4	0.030607	0.103416	23	False
chr19	23373720	23373840	ZNF91_exon_3	0.079545	0.090102	23	False
chr19	23395323	23395470	ZNF91_exon_1	-0.028425	0.064799	23	False
chr19	23995323	23995443	bb.chr19.23995323	-0.019743	0.123326	23	False
chr19	27756582	27756702	bb.chr19.27756582	0.009317	0.073329	23	False
chr19	28423497	28423617	bb.chr19.28423497	-0.027504	0.076223	23	False
chr19	29112142	29112262	bb.chr19.29112142	0.003375	0.099849	23	False
chr19	30077454	30077574	bb.chr19.30077454	0.001095	0.146980	23	False
chr19	30793839	30793959	bb.chr19.30793839	-0.007444	0.417392	23	True
chr19	31433683	31433803	bb.chr19.31433683	0.003076	0.080693	23	False
chr19	32103903	32104023	bb.chr19.32103903	-0.023808	0.191194	23	False
chr19	32749604	32749724	bb.chr19.32749604	-0.054490	0.065842	23	False
chr19	33299932	33300192	CEBPA_exon_1	0.057588	0.138213	23	False
chr19	33300192	33300452	CEBPA_exon_1	-0.070718	0.069353	23	False
chr19	33300452	33300712	CEBPA_exon_1	0.005315	0.084145	23	False
chr19	33300712	33300972	CEBPA_exon_1	-0.031997	0.112728	23	False
chr19	33300972	33301232	CEBPA_exon_1	0.040448	0.085376	23	False
chr19	33301232	33301492	CEBPA_exon_1	0.082028	0.091624	23	False
chr19	33301492	33301752	CEBPA_exon_1	0.000132	0.173800	23	False
chr19	33301752	33302012	CEBPA_exon_1	-0.045135	0.226286	23	False
chr19	33302012	33302272	CEBPA_exon_1	-0.052689	0.191752	23	False
chr19	33302272	33302533	CEBPA_exon_1	0.052166	0.155403	23	False
chr19	33430297	33430417	bb.chr19.33430297	0.015114	0.088428	23	False
chr19	34065639	34065759	bb.chr19.34065639	-0.003997	0.096005	23	False
chr19	34740507	34740627	bb.chr19.34740507	-0.065978	0.552691	23	True
chr19	35432416	35432536	bb.chr19.35432416	-0.044500	0.091981	23	False
chr19	37403506	37403626	bb.chr19.37403506	-0.034660	0.097510	23	False
chr19	38422064	38422184	bb.chr19.38422064	-0.026301	0.104888	23	False
chr19	39737163	39737283	bb.chr19.39737163	-0.038015	0.089606	23	False
chr19	40739777	40739897	bb.chr19.40739777	0.034415	0.119962	23	False
chr19	41758287	41758407	bb.chr19.41758287	-0.001402	0.057612	23	False
chr19	42973931	42974051	bb.chr19.42973931	-0.104848	0.354349	23	True
chr19	43694314	43694434	bb.chr19.43694314	0.031653	0.235318	23	False
chr19	45053344	45053464	bb.chr19.45053344	-0.026386	0.084650	23	False
chr19	45707047	45707167	bb.chr19.45707047	-0.124862	0.531827	23	True
chr19	46417425	46417545	bb.chr19.46417425	-0.019588	0.344599	23	True
chr19	47027643	47027763	bb.chr19.47027643	0.010280	0.214421	23	False
chr19	47974727	47974847	bb.chr19.47974727	-0.010115	0.408212	23	True
chr19	48749944	48750064	bb.chr19.48749944	-0.016058	0.122389	23	False
chr19	49388205	49388325	bb.chr19.49388205	0.027945	0.108004	23	False
chr19	49635290	49635410	RRAS_exon_6	-0.009476	0.076564	23	False
chr19	49635415	49635535	RRAS_exon_6	0.079636	0.092447	23	False
chr19	49635539	49635659	RRAS_exon_6	0.114498	0.070454	23	False
chr19	49635731	49635851	RRAS_exon_5	0.032206	0.105152	23	False
chr19	49636611	49636731	RRAS_exon_4	0.078560	0.067474	23	False
chr19	49636817	49636937	RRAS_exon_3	-0.013831	0.122125	23	False
chr19	49637014	49637134	RRAS_exon_2	0.040849	0.132688	23	False
chr19	49639944	49640142	RRAS_exon_1	-0.064729	0.087071	23	False
chr19	50076602	50076722	bb.chr19.50076602	-0.004316	0.092188	23	False
chr19	50713592	50713712	bb.chr19.50713592	-0.034758	0.144132	23	False
chr19	51346111	51346231	bb.chr19.51346111	-0.011068	0.165832	23	False
chr19	52032804	52032924	bb.chr19.52032804	-0.006988	0.159498	23	False
chr19	53048885	53049005	bb.chr19.53048885	-0.032257	0.169198	23	False
chr19	53702647	53702767	bb.chr19.53702647	-0.017220	0.082863	23	False
chr19	54683328	54683448	bb.chr19.54683328	-0.003379	0.103708	23	False
chr19	55372451	55372571	bb.chr19.55372451	0.004587	0.126731	23	False
chr19	55655032	55655152	U2AF2_exon_1	-0.014910	0.119218	23	False
chr19	55659208	55659344	U2AF2_exon_2	0.033200	0.118498	23	False
chr19	55660152	55660272	U2AF2_exon_3	0.017170	0.188478	23	False
chr19	55660504	55660624	U2AF2_exon_4	0.020239	0.205969	23	False
chr19	55661036	55661188	U2AF2_exon_5	-0.003931	0.075664	23	False
chr19	55662498	55662618	U2AF2_exon_6	-0.027510	0.112515	23	False
chr19	55663604	55663743	U2AF2_exon_7	0.024405	0.081716	23	False
chr19	55668473	55668593	U2AF2_exon_8	0.044408	0.080999	23	False
chr19	55668669	55668789	U2AF2_exon_9	0.035401	0.097973	23	False
chr19	55669073	55669193	U2AF2_exon_10	0.080665	0.084114	23	False
chr19	55669442	55669562	U2AF2_exon_11	-0.007679	0.083465	23	False
chr19	55669571	55669691	U2AF2_exon_11	0.001267	0.071769	23	False
chr19	55673932	55674260	U2AF2_exon_12	-0.025794	0.089431	23	False
chr19	55674382	55674715	U2AF2_exon_12	-0.000799	0.066615	23	False
chr19	56377844	56377964	bb.chr19.56377844	-0.033773	0.091186	23	False
chr19	57018326	57018446	bb.chr19.57018326	0.029737	0.245795	23	False
chr19	57682960	57683080	bb.chr19.57682960	-0.007008	0.130611	23	False
chr19	58367057	58367177	bb.chr19.58367057	0.106960	0.146491	23	False
chr20	310463	310583	bb.chr20.310463	-0.049923	0.113641	23	False
chr20	914715	914835	bb.chr20.914715	-0.029220	0.101676	23	False
chr20	2750164	2750284	bb.chr20.2750164	-0.051737	0.081755	23	False
chr20	3654806	3654926	bb.chr20.3654806	0.023023	0.137284	23	False
chr20	4587109	4587229	bb.chr20.4587109	0.003066	0.104897	23	False
chr20	5274788	5274908	bb.chr20.5274788	0.034473	0.118583	23	False
chr20	6439906	6440026	bb.chr20.6439906	-0.077393	0.087619	23	False
chr20	8048150	8048270	bb.chr20.8048150	-0.014820	0.080494	23	False
chr20	8779034	8779154	bb.chr20.8779034	0.011408	0.127342	23	False
chr20	9995246	9995366	bb.chr20.9995246	-0.193740	0.782333	23	True
chr20	10610845	10610965	bb.chr20.10610845	-0.014490	0.130859	23	False
chr20	11219245	11219365	bb.chr20.11219245	-0.051871	0.576794	23	True
chr20	12349588	12349708	bb.chr20.12349588	-0.086144	0.658471	23	True
chr20	13939428	13939548	bb.chr20.13939428	0.007688	0.104233	23	False
chr20	14541624	14541744	bb.chr20.14541624	-0.002737	0.113335	23	False
chr20	15767836	15767956	bb.chr20.15767836	0.085846	0.124601	23	False
chr20	16997819	16997939	bb.chr20.16997819	-0.073409	0.504099	23	True
chr20	18144103	18144223	bb.chr20.18144103	-0.336568	0.700579	23	True
chr20	19044048	19044168	bb.chr20.19044048	-0.010371	0.072374	23	False
chr20	19656325	19656445	bb.chr20.19656325	0.018771	0.083676	23	False
chr20	20297440	20297560	bb.chr20.20297440	-0.033470	0.082880	23	False
chr20	21504549	21504669	bb.chr20.21504549	-0.011368	0.153214	23	False
chr20	22106972	22107092	bb.chr20.22106972	-0.035409	0.159988	23	False
chr20	23019312	23019432	bb.chr20.23019312	-0.006320	0.107694	23	False
chr20	23883098	23883218	bb.chr20.23883098	0.079296	0.111274	23	False
chr20	24630889	24631009	bb.chr20.24630889	-0.009707	0.069947	23	False
chr20	25997153	25997273	bb.chr20.25997153	0.025045	0.178501	23	False
chr20	32358329	32358580	ASXL1_exon_1	-0.010455	0.160191	23	False
chr20	32358580	32358831	ASXL1_exon_1	-0.050209	0.256864	23	False
chr20	32366377	32366497	ASXL1_exon_2	0.014988	0.090448	23	False
chr20	32367668	32367788	ASXL1_exon_3	0.005402	0.089342	23	False
chr20	32369007	32369127	ASXL1_exon_4	0.006908	0.108839	23	False
chr20	32428126	32428246	ASXL1_exon_5	0.056599	0.070373	23	False
chr20	32428320	32428440	ASXL1_exon_6	0.063752	0.083544	23	False
chr20	32429324	32429444	ASXL1_exon_7	0.099271	0.078702	23	False
chr20	32429899	32430052	ASXL1_exon_8	0.004217	0.108365	23	False
chr20	32431319	32431483	ASXL1_exon_9	0.040081	0.084028	23	False
chr20	32431570	32431690	ASXL1_exon_10	0.060939	0.067019	23	False
chr20	32432871	32432991	ASXL1_exon_11	-0.010921	0.090809	23	False
chr20	32433282	32433599	ASXL1_exon_12	0.029256	0.039662	23	False
chr20	32433599	32433916	ASXL1_exon_12	0.029042	0.049529	23	False
chr20	32434430	32434701	ASXL1_exon_13	-0.056737	0.096011	23	False
chr20	32434701	32434973	ASXL1_exon_13	0.061566	0.088671	23	False
chr20	32434973	32435244	ASXL1_exon_13	0.024326	0.070780	23	False
chr20	32435244	32435516	ASXL1_exon_13	0.028422	0.080225	23	False
chr20	32435516	32435787	ASXL1_exon_13	-0.074004	0.081236	23	False
chr20	32435787	32436059	ASXL1_exon_13	0.013098	0.077560	23	False
chr20	32436059	32436330	ASXL1_exon_13	-0.008882	0.076321	23	False
chr20	32436330	32436602	ASXL1_exon_13	0.050541	0.089096	23	False
chr20	32436602	32436874	ASXL1_exon_13	0.041243	0.074330	23	False
chr20	32436874	32437145	ASXL1_exon_13	0.002848	0.054574	23	False
chr20	32437145	32437417	ASXL1_exon_13	0.008181	0.068160	23	False
chr20	32437417	32437688	ASXL1_exon_13	0.045805	0.094659	23	False
chr20	32437688	32437960	ASXL1_exon_13	0.033105	0.056840	23	False
chr20	32437960	32438231	ASXL1_exon_13	0.042367	0.066475	23	False
chr20	32438231	32438503	ASXL1_exon_13	-0.038839	0.083547	23	False
chr20	32438503	32438774	ASXL1_exon_13	0.008378	0.108453	23	False
chr20	32438774	32439046	ASXL1_exon_13	-0.019375	0.067502	23	False
chr20	32439046	32439318	ASXL1_exon_13	-0.055007	0.041627	23	False
chr20	32620649	32620769	bb.chr20.32620649	0.057244	0.137646	23	False
chr20	33393566	33393686	bb.chr20.33393566	-0.028951	0.072650	23	False
chr20	34402184	34402304	bb.chr20.34402184	0.004205	0.094290	23	False
chr20	36332782	36332902	bb.chr20.36332782	-0.030147	0.216587	23	False
chr20	36991303	36991423	bb.chr20.36991303	-0.022459	0.085337	23	False
chr20	37641434	37641554	bb.chr20.37641434	0.004386	0.122006	23	False
chr20	38293395	38293515	bb.chr20.38293395	-0.001321	0.078211	23	False
chr20	38894176	38894296	bb.chr20.38894176	-0.008722	0.155572	23	False
chr20	40241940	40242060	bb.chr20.40241940	0.020368	0.060336	23	False
chr20	40888069	40888189	bb.chr20.40888069	-0.026512	0.091718	23	False
chr20	41935341	41935461	bb.chr20.41935341	0.001781	0.295279	23	False
chr20	42541238	42541358	bb.chr20.42541238	-0.020237	0.247657	23	False
chr20	43662867	43662987	bb.chr20.43662867	0.012071	0.141900	23	False
chr20	44342400	44342520	bb.chr20.44342400	-0.015422	0.088293	23	False
chr20	45282469	45282589	bb.chr20.45282469	0.024721	0.116586	23	False
chr20	46179287	46179407	bb.chr20.46179287	0.024799	0.127386	23	False
chr20	47294579	47294699	bb.chr20.47294579	-0.043888	0.228783	23	False
chr20	47910429	47910549	bb.chr20.47910429	-0.017169	0.168158	23	False
chr20	48998477	48998597	bb.chr20.48998477	-0.007239	0.566464	23	True
chr20	50176395	50176515	bb.chr20.50176395	-0.015420	0.097374	23	False
chr20	51603013	51603133	bb.chr20.51603013	0.065771	0.076374	23	False
chr20	52230245	52230365	bb.chr20.52230245	-0.025353	0.140634	23	False
chr20	53109746	53109866	bb.chr20.53109746	-0.007112	0.101816	23	False
chr20	53718491	53718611	bb.chr20.53718491	-0.043153	0.110731	23	False
chr20	54350574	54350694	bb.chr20.54350574	0.003086	0.071590	23	False
chr20	55237475	55237595	bb.chr20.55237475	0.020576	0.233499	23	False
chr20	56177361	56177481	bb.chr20.56177361	-0.014743	0.065541	23	False
chr20	56803335	56803455	bb.chr20.56803335	-0.024896	0.103136	23	False
chr20	57716722	57716842	bb.chr20.57716722	-0.057954	0.104508	23	False
chr20	58627864	58627984	bb.chr20.58627864	-0.020635	0.119573	23	False
chr20	58891420	58891642	GNAS_exon_1	0.085841	0.357924	23	True
chr20	58891642	58891864	GNAS_exon_1	0.103660	0.186771	23	False
chr20	58895607	58895727	GNAS_exon_2	0.007002	0.072784	23	False
chr20	58898896	58899016	GNAS_exon_3	-0.009029	0.085952	23	False
chr20	58903509	58903629	GNAS_exon_4	0.031693	0.059481	23	False
chr20	58903670	58903790	GNAS_exon_5	0.040689	0.068838	23	False
chr20	58905369	58905489	GNAS_exon_6	0.000873	0.075467	23	False
chr20	58909100	58909220	GNAS_exon_7	0.068134	0.048775	23	False
chr20	58909311	58909431	GNAS_exon_8	-0.035075	0.048575	23	False
chr20	58909514	58909634	GNAS_exon_9	0.046066	0.060820	23	False
chr20	58909682	58909802	GNAS_exon_10	-0.014220	0.055581	23	False
chr20	58909954	58910074	GNAS_exon_11	-0.053254	0.086424	23	False
chr20	58910309	58910429	GNAS_exon_12	0.034638	0.064464	23	False
chr20	58910681	58911080	GNAS_exon_13	-0.005936	0.039314	23	False
chr20	59234599	59234719	bb.chr20.59234599	0.033720	0.151633	23	False
chr20	60136628	60136748	bb.chr20.60136628	0.033709	0.089316	23	False
chr20	61341112	61341232	bb.chr20.61341112	-0.006351	0.121542	23	False
chr20	61948662	61948782	bb.chr20.61948662	-0.027589	0.232490	23	False
chr20	62806747	62806867	bb.chr20.62806747	-0.030174	0.182986	23	False
chr20	64064611	64064731	bb.chr20.64064611	-0.018056	0.119829	23	False
chr21	14317704	14317824	bb.chr21.14317704	-0.027417	0.157974	23	False
chr21	15380402	15380522	bb.chr21.15380402	-0.066197	0.480687	23	True
chr21	17060910	17061030	bb.chr21.17060910	0.008989	0.125034	23	False
chr21	18033592	18033712	bb.chr21.18033592	-0.015995	0.140222	23	False
chr21	19362238	19362358	bb.chr21.19362238	-0.045217	0.081200	23	False
chr21	19966205	19966325	bb.chr21.19966205	-0.209244	0.777104	23	True
chr21	20810212	20810332	bb.chr21.20810212	-0.055187	0.233119	23	False
chr21	22065545	22065665	bb.chr21.22065545	-0.030572	0.110494	23	False
chr21	23102546	23102666	bb.chr21.23102546	-0.006393	0.115133	23	False
chr21	24146104	24146224	bb.chr21.24146104	-0.400430	1.050308	23	True
chr21	25199609	25199729	bb.chr21.25199609	-0.070085	0.625013	23	True
chr21	26070220	26070340	bb.chr21.26070220	0.011324	0.124478	23	False
chr21	27514978	27515098	bb.chr21.27514978	-0.013212	0.141393	23	False
chr21	28136836	28136956	bb.chr21.28136836	-0.158583	0.617278	23	True
chr21	28764486	28764606	bb.chr21.28764486	-0.038310	0.314146	23	True
chr21	30482922	30483042	bb.chr21.30482922	0.011694	0.282222	23	False
chr21	31230030	31230150	bb.chr21.31230030	-0.037959	0.082055	23	False
chr21	31959781	31959901	bb.chr21.31959781	0.004084	0.098792	23	False
chr21	32951910	32952030	bb.chr21.32951910	-0.047019	0.221105	23	False
chr21	33834516	33834636	bb.chr21.33834516	-0.023200	0.081060	23	False
chr21	34620661	34620781	bb.chr21.34620661	0.023216	0.088256	23	False
chr21	34787799	34788039	RUNX1_exon_9	0.049615	0.049467	23	False
chr21	34788040	34788400	RUNX1_exon_9	-0.013664	0.062297	23	False
chr21	34788401	34788641	RUNX1_exon_9	-0.034435	0.231537	23	False
chr21	34788641	34788881	RUNX1_exon_9	-0.053006	0.112713	23	False
chr21	34788882	34789122	RUNX1_exon_9	-0.021919	0.087894	23	False
chr21	34789122	34789362	RUNX1_exon_9	-0.052226	0.097246	23	False
chr21	34789363	34789603	RUNX1_exon_9	-0.028889	0.054006	23	False
chr21	34789603	34789843	RUNX1_exon_9	-0.013781	0.069601	23	False
chr21	34789844	34790084	RUNX1_exon_9	-0.048575	0.103606	23	False
chr21	34790084	34790324	RUNX1_exon_9	-0.042300	0.106621	23	False
chr21	34790325	34790685	RUNX1_exon_9	-0.001459	0.039804	23	False
chr21	34790686	34790926	RUNX1_exon_9	-0.012468	0.037302	23	False
chr21	34790926	34791166	RUNX1_exon_9	-0.001468	0.082429	23	False
chr21	34791167	34791407	RUNX1_exon_9	-0.040344	0.118551	23	False
chr21	34791407	34791647	RUNX1_exon_9	-0.068172	0.184165	23	False
chr21	34791648	34791888	RUNX1_exon_9	-0.039279	0.069633	23	False
chr21	34791888	34792128	RUNX1_exon_9	-0.063088	0.143057	23	False
chr21	34792129	34792369	RUNX1_exon_9	-0.049363	0.129962	23	False
chr21	34792369	34792609	RUNX1_exon_9	0.044026	0.076495	23	False
chr21	34799299	34799461	RUNX1_exon_8	-0.041376	0.070529	23	False
chr21	34834408	34834600	RUNX1_exon_7	-0.145625	0.078612	23	False
chr21	34859464	34859584	RUNX1_exon_6	0.002931	0.102392	23	False
chr21	34880555	34880712	RUNX1_exon_5	-0.024334	0.079389	23	False
chr21	34886841	34887095	RUNX1_exon_4	-0.014315	0.057139	23	False
chr21	34892906	34893026	RUNX1_exon_3	-0.051538	0.141429	23	False
chr21	35048838	35048958	RUNX1_exon_2	0.030266	0.058021	23	False
chr21	35049166	35049301	RUNX1_exon_1	0.013372	0.056750	23	False
chr21	35273922	35274042	bb.chr21.35273922	-0.002266	0.184288	23	False
chr21	35940363	35940483	bb.chr21.35940363	0.005503	0.067890	23	False
chr21	36716189	36716309	bb.chr21.36716189	-0.093534	0.727533	23	True
chr21	37338818	37338938	bb.chr21.37338818	-0.050055	0.300313	23	True
chr21	37966449	37966569	bb.chr21.37966449	-0.025498	0.092179	23	False
chr21	38380034	38380293	ERG_exon_10	0.070070	0.090886	23	False
chr21	38380293	38380552	ERG_exon_10	-0.051318	0.084237	23	False
chr21	38380552	38380811	ERG_exon_10	0.035431	0.121193	23	False
chr21	38380811	38381070	ERG_exon_10	-0.030331	0.067538	23	False
chr21	38381070	38381330	ERG_exon_10	-0.023957	0.053615	23	False
chr21	38381330	38381589	ERG_exon_10	0.030801	0.067618	23	False
chr21	38381589	38381848	ERG_exon_10	0.018325	0.069938	23	False
chr21	38381848	38382107	ERG_exon_10	0.012322	0.054674	23	False
chr21	38382107	38382366	ERG_exon_10	0.031819	0.093393	23	False
chr21	38382366	38382626	ERG_exon_10	-0.015532	0.068010	23	False
chr21	38382626	38382885	ERG_exon_10	-0.021974	0.062210	23	False
chr21	38382885	38383144	ERG_exon_10	0.059697	0.067754	23	False
chr21	38383144	38383403	ERG_exon_10	-0.087587	0.056033	23	False
chr21	38383403	38383662	ERG_exon_10	-0.075429	0.114801	23	False
chr21	38383662	38383922	ERG_exon_10	0.053458	0.060927	23	False
chr21	38390980	38391100	ERG_exon_9	-0.059943	0.072641	23	False
chr21	38391607	38391727	ERG_exon_8	0.004051	0.067676	23	False
chr21	38392360	38392480	ERG_exon_7	-0.013027	0.077539	23	False
chr21	38400529	38400649	ERG_exon_6	0.010856	0.086152	23	False
chr21	38402519	38402639	ERG_exon_5	-0.017737	0.085120	23	False
chr21	38403504	38403708	ERG_exon_4	0.041593	0.072745	23	False
chr21	38423408	38423560	ERG_exon_3	0.005912	0.060667	23	False
chr21	38445402	38445620	ERG_exon_2	0.087171	0.052211	23	False
chr21	38498358	38498478	ERG_exon_1	0.035941	0.263443	23	False
chr21	38599360	38599480	bb.chr21.38599360	-0.039125	0.095030	23	False
chr21	39445085	39445205	bb.chr21.39445085	0.008045	0.081707	23	False
chr21	40061948	40062068	bb.chr21.40061948	-0.005777	0.189991	23	False
chr21	40689491	40689611	bb.chr21.40689491	-0.028842	0.100613	23	False
chr21	41317296	41317416	bb.chr21.41317296	-0.012154	0.154033	23	False
chr21	41898687	41898807	bb.chr21.41898687	0.017809	0.124854	23	False
chr21	42942734	42942854	bb.chr21.42942734	-0.020052	0.088678	23	False
chr21	43092954	43093248	U2AF1_exon_8	-0.002477	0.081667	23	False
chr21	43094445	43094565	U2AF1_exon_7	0.057953	0.077974	23	False
chr21	43094653	43094787	U2AF1_exon_6	0.072635	0.060807	23	False
chr21	43095434	43095554	U2AF1_exon_5	0.037682	0.076378	23	False
chr21	43095648	43095768	U2AF1_exon_4	0.052742	0.059260	23	False
chr21	43100408	43100528	U2AF1_exon_3	0.001191	0.103177	23	False
chr21	43104302	43104422	U2AF1_exon_2	-0.027430	0.071244	23	False
chr21	43107449	43107569	U2AF1_exon_1	-0.005518	0.088118	23	False
chr21	44204193	44204313	bb.chr21.44204193	0.001452	0.178208	23	False
chr21	44844400	44844520	bb.chr21.44844400	-0.022647	0.095494	23	False
chr21	46295132	46295252	bb.chr21.46295132	0.010051	0.093817	23	False
chr22	15923208	15923328	bb.chr22.15923208	0.063959	0.345266	23	True
chr22	16397011	16397131	bb.chr22.16397011	0.032630	0.088799	23	False
chr22	17190183	17190303	bb.chr22.17190183	-0.050128	0.111269	23	False
