gene	chromosome	start	end	mean_log2	stdev_log2	fp_gain_count	fp_loss_count	fp_gain_rate	fp_loss_rate	fp_any_rate	n_samples
bb.chr14.95380121	chr14	95380121	95380241			0	0	0.000000	0.000000	0.000000	0
bb.chr14.96466986	chr14	96466986	96467106	-0.035719	0.196083	0	0	0.000000	0.000000	0.000000	8
bb.chr14.97201190	chr14	97201190	97201310	0.007149	0.047182	0	0	0.000000	0.000000	0.000000	8
bb.chr14.97900505	chr14	97900505	97900625	-0.013067	0.053648	0	0	0.000000	0.000000	0.000000	8
bb.chr14.98503767	chr14	98503767	98503887	-0.003845	0.068779	0	0	0.000000	0.000000	0.000000	8
BCL11B	chr14	99169285	99272196	0.008446	0.033500	0	0	0.000000	0.000000	0.000000	8
bb.chr14.99317858	chr14	99317858	99317978	-0.017275	0.055285	0	0	0.000000	0.000000	0.000000	8
bb.chr14.100715384	chr14	100715384	100715504	0.003965	0.073157	0	0	0.000000	0.000000	0.000000	8
bb.chr14.101558761	chr14	101558761	101558881	0.035178	0.048437	0	0	0.000000	0.000000	0.000000	8
bb.chr14.103243577	chr14	103243577	103243697	-0.011649	0.090088	0	0	0.000000	0.000000	0.000000	8
bb.chr14.104074458	chr14	104074458	104074578	0.013142	0.119034	0	0	0.000000	0.000000	0.000000	8
AKT1	chr14	104769347	104793303	-0.003872	0.051650	0	0	0.000000	0.000000	0.000000	8
bb.chr14.105181165	chr14	105181165	105181285	-0.006678	0.238671	0	0	0.000000	0.000000	0.000000	8
bb.chr14.106627568	chr14	106627568	106627688	-0.019317	0.346308	1	1	0.125000	0.125000	0.250000	8
bb.chr15.20672361	chr15	20672361	20672481	-0.061505	0.498845	3	1	0.375000	0.125000	0.500000	8
bb.chr15.22014053	chr15	22014053	22014173			0	0	0.000000	0.000000	0.000000	0
bb.chr15.22753985	chr15	22753985	22754105	-0.284026	1.042717	4	3	0.500000	0.375000	0.875000	8
bb.chr15.23477854	chr15	23477854	23477974	0.020592	0.106129	0	0	0.000000	0.000000	0.000000	8
bb.chr15.24280298	chr15	24280298	24280418	0.000074	0.109087	0	0	0.000000	0.000000	0.000000	8
bb.chr15.25119588	chr15	25119588	25119708	-0.029282	0.067404	0	0	0.000000	0.000000	0.000000	8
bb.chr15.25970753	chr15	25970753	25970873	-0.033657	0.212748	0	0	0.000000	0.000000	0.000000	8
bb.chr15.26753138	chr15	26753138	26753258	0.003020	0.109541	0	0	0.000000	0.000000	0.000000	8
bb.chr15.27647363	chr15	27647363	27647483	-0.016757	0.093343	0	0	0.000000	0.000000	0.000000	8
bb.chr15.28794538	chr15	28794538	28794658	-0.113531	0.362181	0	2	0.000000	0.250000	0.250000	8
bb.chr15.29555574	chr15	29555574	29555694	0.026560	0.077873	0	0	0.000000	0.000000	0.000000	8
bb.chr15.30371134	chr15	30371134	30371254	-0.042215	0.196417	0	0	0.000000	0.000000	0.000000	8
bb.chr15.31206545	chr15	31206545	31206665	-0.019972	0.050814	0	0	0.000000	0.000000	0.000000	8
bb.chr15.32007690	chr15	32007690	32007810	-0.007781	0.065352	0	0	0.000000	0.000000	0.000000	8
bb.chr15.33144723	chr15	33144723	33144843	0.020473	0.119617	0	0	0.000000	0.000000	0.000000	8
bb.chr15.34254705	chr15	34254705	34254825	-0.017974	0.087728	0	0	0.000000	0.000000	0.000000	8
bb.chr15.35113205	chr15	35113205	35113325	0.025683	0.070637	0	0	0.000000	0.000000	0.000000	8
bb.chr15.35739967	chr15	35739967	35740087	-0.000568	0.067883	0	0	0.000000	0.000000	0.000000	8
bb.chr15.36367386	chr15	36367386	36367506	-0.008038	0.053395	0	0	0.000000	0.000000	0.000000	8
bb.chr15.37610672	chr15	37610672	37610792	-0.078209	0.306685	0	1	0.000000	0.125000	0.125000	8
bb.chr15.38488333	chr15	38488333	38488453	0.031414	0.050709	0	0	0.000000	0.000000	0.000000	8
bb.chr15.39296883	chr15	39296883	39297003	0.003445	0.161934	0	0	0.000000	0.000000	0.000000	8
bb.chr15.40097021	chr15	40097021	40097141	0.051853	0.072975	0	0	0.000000	0.000000	0.000000	8
RAD51	chr15	40695172	40732339	0.002351	0.020852	0	0	0.000000	0.000000	0.000000	8
bb.chr15.40734557	chr15	40734557	40734677	0.029225	0.074333	0	0	0.000000	0.000000	0.000000	8
bb.chr15.41792759	chr15	41792759	41792879	0.003591	0.074734	0	0	0.000000	0.000000	0.000000	8
bb.chr15.42408945	chr15	42408945	42409065	-0.031639	0.164284	0	0	0.000000	0.000000	0.000000	8
bb.chr15.43924301	chr15	43924301	43924421	0.014065	0.079587	0	0	0.000000	0.000000	0.000000	8
bb.chr15.44802938	chr15	44802938	44803058	-0.025927	0.040170	0	0	0.000000	0.000000	0.000000	8
bb.chr15.45712824	chr15	45712824	45712944	0.006886	0.061493	0	0	0.000000	0.000000	0.000000	8
bb.chr15.46556775	chr15	46556775	46556895	-0.015511	0.044370	0	0	0.000000	0.000000	0.000000	8
bb.chr15.47394405	chr15	47394405	47394525	0.010822	0.052646	0	0	0.000000	0.000000	0.000000	8
bb.chr15.48036651	chr15	48036651	48036771	-0.023255	0.034726	0	0	0.000000	0.000000	0.000000	8
bb.chr15.49104607	chr15	49104607	49104727	-0.004593	0.053755	0	0	0.000000	0.000000	0.000000	8
bb.chr15.49900720	chr15	49900720	49900840	-0.011938	0.173586	0	0	0.000000	0.000000	0.000000	8
bb.chr15.51004150	chr15	51004150	51004270	-0.029253	0.082179	0	0	0.000000	0.000000	0.000000	8
bb.chr15.51842198	chr15	51842198	51842318	-0.006761	0.064123	0	0	0.000000	0.000000	0.000000	8
bb.chr15.52713890	chr15	52713890	52714010	0.004629	0.060322	0	0	0.000000	0.000000	0.000000	8
bb.chr15.53518738	chr15	53518738	53518858	0.010240	0.072716	0	0	0.000000	0.000000	0.000000	8
bb.chr15.54418610	chr15	54418610	54418730	-0.059717	0.142095	0	0	0.000000	0.000000	0.000000	8
bb.chr15.55060858	chr15	55060858	55060978	-0.011777	0.078153	0	0	0.000000	0.000000	0.000000	8
bb.chr15.56028578	chr15	56028578	56028698	-0.026957	0.111231	0	0	0.000000	0.000000	0.000000	8
bb.chr15.56747969	chr15	56747969	56748089	-0.001798	0.051287	0	0	0.000000	0.000000	0.000000	8
bb.chr15.57422801	chr15	57422801	57422921	0.028220	0.034568	0	0	0.000000	0.000000	0.000000	8
bb.chr15.58519940	chr15	58519940	58520060	-0.007814	0.152720	0	0	0.000000	0.000000	0.000000	8
bb.chr15.59402987	chr15	59402987	59403107	-0.031899	0.123666	0	0	0.000000	0.000000	0.000000	8
bb.chr15.60509733	chr15	60509733	60509853	-0.002809	0.066230	0	0	0.000000	0.000000	0.000000	8
bb.chr15.61619498	chr15	61619498	61619618	0.018697	0.068030	0	0	0.000000	0.000000	0.000000	8
bb.chr15.62737376	chr15	62737376	62737496	0.016386	0.034300	0	0	0.000000	0.000000	0.000000	8
bb.chr15.63368891	chr15	63368891	63369011	0.000427	0.085708	0	0	0.000000	0.000000	0.000000	8
bb.chr15.64204352	chr15	64204352	64204472	-0.038945	0.072026	0	0	0.000000	0.000000	0.000000	8
bb.chr15.65396426	chr15	65396426	65396546	-0.023880	0.228788	0	0	0.000000	0.000000	0.000000	8
bb.chr15.66001382	chr15	66001382	66001502	0.024938	0.056879	0	0	0.000000	0.000000	0.000000	8
MAP2K1	chr15	66386910	66491543	-0.005347	0.014978	0	0	0.000000	0.000000	0.000000	8
bb.chr15.66632162	chr15	66632162	66632282	0.017687	0.058267	0	0	0.000000	0.000000	0.000000	8
bb.chr15.67925164	chr15	67925164	67925284	0.003283	0.063280	0	0	0.000000	0.000000	0.000000	8
bb.chr15.68946046	chr15	68946046	68946166	-0.007205	0.103574	0	0	0.000000	0.000000	0.000000	8
bb.chr15.69971762	chr15	69971762	69971882	0.065119	0.064160	0	0	0.000000	0.000000	0.000000	8
bb.chr15.71067849	chr15	71067849	71067969	0.018987	0.029198	0	0	0.000000	0.000000	0.000000	8
bb.chr15.71684457	chr15	71684457	71684577	-0.010386	0.107007	0	0	0.000000	0.000000	0.000000	8
bb.chr15.73309418	chr15	73309418	73309538	0.012903	0.040222	0	0	0.000000	0.000000	0.000000	8
bb.chr15.74196752	chr15	74196752	74196872	0.008829	0.120890	0	0	0.000000	0.000000	0.000000	8
bb.chr15.75622736	chr15	75622736	75622856	0.051001	0.066248	0	0	0.000000	0.000000	0.000000	8
bb.chr15.76669325	chr15	76669325	76669445	-0.042140	0.221277	0	0	0.000000	0.000000	0.000000	8
bb.chr15.77489524	chr15	77489524	77489644	-0.008827	0.088231	0	0	0.000000	0.000000	0.000000	8
bb.chr15.78571518	chr15	78571518	78571638	-0.005180	0.108896	0	0	0.000000	0.000000	0.000000	8
bb.chr15.79734721	chr15	79734721	79734841	0.041380	0.087518	0	0	0.000000	0.000000	0.000000	8
bb.chr15.81065455	chr15	81065455	81065575	-0.005209	0.059604	0	0	0.000000	0.000000	0.000000	8
bb.chr15.81674601	chr15	81674601	81674721	-0.014105	0.074365	0	0	0.000000	0.000000	0.000000	8
bb.chr15.82891818	chr15	82891818	82891938	-0.020098	0.092426	0	0	0.000000	0.000000	0.000000	8
bb.chr15.83784145	chr15	83784145	83784265	0.016739	0.064428	0	0	0.000000	0.000000	0.000000	8
bb.chr15.84761979	chr15	84761979	84762099	-0.002242	0.087903	0	0	0.000000	0.000000	0.000000	8
bb.chr15.85890288	chr15	85890288	85890408	-0.014776	0.066375	0	0	0.000000	0.000000	0.000000	8
bb.chr15.86713604	chr15	86713604	86713724	-0.015465	0.094059	0	0	0.000000	0.000000	0.000000	8
bb.chr15.87314543	chr15	87314543	87314663	0.004496	0.094697	0	0	0.000000	0.000000	0.000000	8
bb.chr15.88144806	chr15	88144806	88144926	0.029353	0.083369	0	0	0.000000	0.000000	0.000000	8
bb.chr15.89243130	chr15	89243130	89243250	0.012305	0.036337	0	0	0.000000	0.000000	0.000000	8
bb.chr15.90268332	chr15	90268332	90268452	-0.043516	0.159633	0	0	0.000000	0.000000	0.000000	8
bb.chr15.91058673	chr15	91058673	91058793	0.041206	0.071417	0	0	0.000000	0.000000	0.000000	8
bb.chr15.91663824	chr15	91663824	91663944	-0.015588	0.040616	0	0	0.000000	0.000000	0.000000	8
bb.chr15.92302584	chr15	92302584	92302704	0.015615	0.075313	0	0	0.000000	0.000000	0.000000	8
bb.chr15.93682204	chr15	93682204	93682324	0.035019	0.069308	0	0	0.000000	0.000000	0.000000	8
bb.chr15.94519827	chr15	94519827	94519947	-0.062944	0.144558	0	0	0.000000	0.000000	0.000000	8
bb.chr15.95136850	chr15	95136850	95136970	0.010041	0.069983	0	0	0.000000	0.000000	0.000000	8
bb.chr15.95894038	chr15	95894038	95894158	0.021022	0.089160	0	0	0.000000	0.000000	0.000000	8
bb.chr15.96764731	chr15	96764731	96764851	0.032696	0.059992	0	0	0.000000	0.000000	0.000000	8
bb.chr15.97619089	chr15	97619089	97619209	-0.017585	0.126626	0	0	0.000000	0.000000	0.000000	8
bb.chr15.98715421	chr15	98715421	98715541	0.013228	0.044986	0	0	0.000000	0.000000	0.000000	8
bb.chr15.99551178	chr15	99551178	99551298	-0.007887	0.099009	0	0	0.000000	0.000000	0.000000	8
bb.chr15.100664570	chr15	100664570	100664690	0.001898	0.101533	0	0	0.000000	0.000000	0.000000	8
bb.chr15.101502377	chr15	101502377	101502497	-0.012712	0.028143	0	0	0.000000	0.000000	0.000000	8
bb.chr16.282957	chr16	282957	283077	0.004657	0.065972	0	0	0.000000	0.000000	0.000000	8
bb.chr16.899706	chr16	899706	899826	0.119256	0.139084	0	0	0.000000	0.000000	0.000000	8
bb.chr16.1833218	chr16	1833218	1833338	0.007333	0.032803	0	0	0.000000	0.000000	0.000000	8
bb.chr16.2449725	chr16	2449725	2449845	-0.007904	0.186274	0	0	0.000000	0.000000	0.000000	8
bb.chr16.3100835	chr16	3100835	3100955	0.000089	0.144828	0	0	0.000000	0.000000	0.000000	8
bb.chr16.4075784	chr16	4075784	4075904	0.041792	0.100483	0	0	0.000000	0.000000	0.000000	8
bb.chr16.5011426	chr16	5011426	5011546	0.026711	0.068035	0	0	0.000000	0.000000	0.000000	8
bb.chr16.5631722	chr16	5631722	5631842	0.013208	0.085008	0	0	0.000000	0.000000	0.000000	8
bb.chr16.6581050	chr16	6581050	6581170	0.064064	0.098969	0	0	0.000000	0.000000	0.000000	8
bb.chr16.7211793	chr16	7211793	7211913	-0.028506	0.081592	0	0	0.000000	0.000000	0.000000	8
bb.chr16.8465843	chr16	8465843	8465963	0.004286	0.093480	0	0	0.000000	0.000000	0.000000	8
bb.chr16.9383514	chr16	9383514	9383634	-0.002887	0.066749	0	0	0.000000	0.000000	0.000000	8
bb.chr16.9987855	chr16	9987855	9987975	-0.017171	0.065718	0	0	0.000000	0.000000	0.000000	8
bb.chr16.11275288	chr16	11275288	11275408	0.013401	0.057643	0	0	0.000000	0.000000	0.000000	8
bb.chr16.12214081	chr16	12214081	12214201	0.019437	0.074666	0	0	0.000000	0.000000	0.000000	8
bb.chr16.13148148	chr16	13148148	13148268	-0.004268	0.067664	0	0	0.000000	0.000000	0.000000	8
bb.chr16.14029820	chr16	14029820	14029940	0.026611	0.080042	0	0	0.000000	0.000000	0.000000	8
PARN	chr16	14435699	14630259	-0.001325	0.027266	0	0	0.000000	0.000000	0.000000	8
bb.chr16.15035542	chr16	15035542	15035662	0.030692	0.094022	0	0	0.000000	0.000000	0.000000	8
bb.chr16.15704293	chr16	15704293	15704413	0.015256	0.031298	0	0	0.000000	0.000000	0.000000	8
bb.chr16.16891748	chr16	16891748	16891868	0.015424	0.073728	0	0	0.000000	0.000000	0.000000	8
bb.chr16.17577024	chr16	17577024	17577144	0.047532	0.112971	0	0	0.000000	0.000000	0.000000	8
bb.chr16.19589945	chr16	19589945	19590065	-0.015063	0.071794	0	0	0.000000	0.000000	0.000000	8
bb.chr16.20225583	chr16	20225583	20225703	0.007691	0.073544	0	0	0.000000	0.000000	0.000000	8
bb.chr16.20971509	chr16	20971509	20971629	0.014032	0.084535	0	0	0.000000	0.000000	0.000000	8
bb.chr16.21597091	chr16	21597091	21597211	0.018915	0.056180	0	0	0.000000	0.000000	0.000000	8
bb.chr16.22719602	chr16	22719602	22719722	0.013214	0.056404	0	0	0.000000	0.000000	0.000000	8
bb.chr16.24273827	chr16	24273827	24273947	-0.005136	0.055468	0	0	0.000000	0.000000	0.000000	8
bb.chr16.25228424	chr16	25228424	25228544	0.027422	0.077665	0	0	0.000000	0.000000	0.000000	8
bb.chr16.25841746	chr16	25841746	25841866	-0.007227	0.061305	0	0	0.000000	0.000000	0.000000	8
bb.chr16.26494276	chr16	26494276	26494396	0.020682	0.109506	0	0	0.000000	0.000000	0.000000	8
bb.chr16.27124292	chr16	27124292	27124412	0.011341	0.069186	0	0	0.000000	0.000000	0.000000	8
bb.chr16.27805894	chr16	27805894	27806014	0.022271	0.077732	0	0	0.000000	0.000000	0.000000	8
bb.chr16.28497066	chr16	28497066	28497186	0.019408	0.046987	0	0	0.000000	0.000000	0.000000	8
bb.chr16.29317049	chr16	29317049	29317169	0.003915	0.084037	0	0	0.000000	0.000000	0.000000	8
bb.chr16.29971580	chr16	29971580	29971700	-0.030310	0.136062	0	0	0.000000	0.000000	0.000000	8
bb.chr16.31816481	chr16	31816481	31816601	-0.034686	0.157558	0	0	0.000000	0.000000	0.000000	8
bb.chr16.46800116	chr16	46800116	46800236	0.035960	0.059916	0	0	0.000000	0.000000	0.000000	8
bb.chr16.49206901	chr16	49206901	49207021	0.002615	0.079535	0	0	0.000000	0.000000	0.000000	8
bb.chr16.50369556	chr16	50369556	50369676	0.025794	0.121365	0	0	0.000000	0.000000	0.000000	8
bb.chr16.51353077	chr16	51353077	51353197	-0.006343	0.037920	0	0	0.000000	0.000000	0.000000	8
bb.chr16.51983658	chr16	51983658	51983778	-0.047054	0.251068	0	0	0.000000	0.000000	0.000000	8
bb.chr16.52903643	chr16	52903643	52903763	0.026113	0.125715	0	0	0.000000	0.000000	0.000000	8
bb.chr16.53845261	chr16	53845261	53845381	0.012101	0.101021	0	0	0.000000	0.000000	0.000000	8
bb.chr16.54544901	chr16	54544901	54545021	0.018595	0.067566	0	0	0.000000	0.000000	0.000000	8
bb.chr16.55165172	chr16	55165172	55165292	-0.009314	0.090985	0	0	0.000000	0.000000	0.000000	8
bb.chr16.55820480	chr16	55820480	55820600	0.006276	0.342112	0	0	0.000000	0.000000	0.000000	8
bb.chr16.57034714	chr16	57034714	57034834	-0.018743	0.080906	0	0	0.000000	0.000000	0.000000	8
bb.chr16.57669924	chr16	57669924	57670044	-0.006595	0.094039	0	0	0.000000	0.000000	0.000000	8
bb.chr16.58293233	chr16	58293233	58293353	-0.003962	0.216568	0	0	0.000000	0.000000	0.000000	8
bb.chr16.58974153	chr16	58974153	58974273	0.007030	0.071174	0	0	0.000000	0.000000	0.000000	8
bb.chr16.59574519	chr16	59574519	59574639	-0.049500	0.230293	0	0	0.000000	0.000000	0.000000	8
bb.chr16.60207060	chr16	60207060	60207180	0.031142	0.107674	0	0	0.000000	0.000000	0.000000	8
bb.chr16.61089163	chr16	61089163	61089283	0.010059	0.158663	0	0	0.000000	0.000000	0.000000	8
bb.chr16.61800763	chr16	61800763	61800883	-0.304220	0.582710	0	2	0.000000	0.250000	0.250000	8
bb.chr16.62738933	chr16	62738933	62739053	-0.026624	0.059221	0	0	0.000000	0.000000	0.000000	8
bb.chr16.63363840	chr16	63363840	63363960	-0.024474	0.169425	0	0	0.000000	0.000000	0.000000	8
bb.chr16.64380186	chr16	64380186	64380306	-0.006336	0.061527	0	0	0.000000	0.000000	0.000000	8
bb.chr16.65221188	chr16	65221188	65221308	-0.034926	0.079032	0	0	0.000000	0.000000	0.000000	8
bb.chr16.65905211	chr16	65905211	65905331	0.016945	0.076690	0	0	0.000000	0.000000	0.000000	8
bb.chr16.66855707	chr16	66855707	66855827	0.069056	0.087933	0	0	0.000000	0.000000	0.000000	8
CTCF	chr16	67562524	67639176	-0.009263	0.021441	0	0	0.000000	0.000000	0.000000	8
bb.chr16.68682216	chr16	68682216	68682336	0.005163	0.094601	0	0	0.000000	0.000000	0.000000	8
bb.chr16.69697879	chr16	69697879	69697999	-0.007778	0.101335	0	0	0.000000	0.000000	0.000000	8
bb.chr16.70950015	chr16	70950015	70950135	-0.309045	0.786011	3	1	0.375000	0.125000	0.500000	8
bb.chr16.71973440	chr16	71973440	71973560	-0.039489	0.082916	0	0	0.000000	0.000000	0.000000	8
bb.chr16.72853224	chr16	72853224	72853344	-0.008368	0.136105	0	0	0.000000	0.000000	0.000000	8
bb.chr16.74048115	chr16	74048115	74048235	-0.018379	0.118961	0	0	0.000000	0.000000	0.000000	8
bb.chr16.74721553	chr16	74721553	74721673	-0.022914	0.063561	0	0	0.000000	0.000000	0.000000	8
bb.chr16.75482781	chr16	75482781	75482901	-0.026123	0.122319	0	0	0.000000	0.000000	0.000000	8
bb.chr16.77532102	chr16	77532102	77532222	-0.019773	0.060133	0	0	0.000000	0.000000	0.000000	8
bb.chr16.78175112	chr16	78175112	78175232	0.037667	0.078778	0	0	0.000000	0.000000	0.000000	8
bb.chr16.78823089	chr16	78823089	78823209	0.017411	0.085661	0	0	0.000000	0.000000	0.000000	8
bb.chr16.79457329	chr16	79457329	79457449	-0.022282	0.091962	0	0	0.000000	0.000000	0.000000	8
bb.chr16.80124167	chr16	80124167	80124287	0.004305	0.175008	0	0	0.000000	0.000000	0.000000	8
bb.chr16.81404293	chr16	81404293	81404413	0.010654	0.097086	0	0	0.000000	0.000000	0.000000	8
PLCG2	chr16	81779289	81962684	-0.005313	0.016625	0	0	0.000000	0.000000	0.000000	8
bb.chr16.82932348	chr16	82932348	82932468	0.013650	0.115971	0	0	0.000000	0.000000	0.000000	8
bb.chr16.83562563	chr16	83562563	83562683	-0.017367	0.082163	0	0	0.000000	0.000000	0.000000	8
bb.chr16.85447216	chr16	85447216	85447336	-0.000950	0.047357	0	0	0.000000	0.000000	0.000000	8
bb.chr16.86417341	chr16	86417341	86417461	0.052091	0.124098	0	0	0.000000	0.000000	0.000000	8
bb.chr16.87039010	chr16	87039010	87039130	-0.001316	0.049476	0	0	0.000000	0.000000	0.000000	8
bb.chr16.87974511	chr16	87974511	87974631	0.051827	0.089307	0	0	0.000000	0.000000	0.000000	8
bb.chr16.88571502	chr16	88571502	88571622	0.001481	0.053890	0	0	0.000000	0.000000	0.000000	8
bb.chr16.89768853	chr16	89768853	89768973	0.034405	0.092007	0	0	0.000000	0.000000	0.000000	8
PRPF8	chr17	1650627	1684897	-0.007143	0.016175	0	0	0.000000	0.000000	0.000000	8
TP53	chr17	7668419	7687492	0.004701	0.024843	0	0	0.000000	0.000000	0.000000	8
KDM6B	chr17	7834215	7854795	0.005178	0.054509	0	0	0.000000	0.000000	0.000000	8
bb.chr17.27768644	chr17	27768644	27768764	-0.022049	0.062885	0	0	0.000000	0.000000	0.000000	8
bb.chr17.28489287	chr17	28489287	28489407	-0.006738	0.102681	0	0	0.000000	0.000000	0.000000	8
bb.chr17.29273570	chr17	29273570	29273690	0.014146	0.090820	0	0	0.000000	0.000000	0.000000	8
bb.chr17.30646712	chr17	30646712	30646832	-0.058757	0.132526	0	0	0.000000	0.000000	0.000000	8
NF1	chr17	31094975	31377674	-0.003163	0.020227	0	0	0.000000	0.000000	0.000000	8
SUZ12	chr17	31936991	32001037	-0.001582	0.024980	0	0	0.000000	0.000000	0.000000	8
bb.chr17.32285441	chr17	32285441	32285561	-0.000216	0.112308	0	0	0.000000	0.000000	0.000000	8
bb.chr17.32984586	chr17	32984586	32984706	0.023870	0.072105	0	0	0.000000	0.000000	0.000000	8
bb.chr17.33591030	chr17	33591030	33591150	0.025394	0.052714	0	0	0.000000	0.000000	0.000000	8
bb.chr17.34236752	chr17	34236752	34236872	0.001566	0.067490	0	0	0.000000	0.000000	0.000000	8
bb.chr17.35170252	chr17	35170252	35170372	-0.001264	0.076191	0	0	0.000000	0.000000	0.000000	8
bb.chr17.36077894	chr17	36077894	36078014	0.012204	0.033123	0	0	0.000000	0.000000	0.000000	8
bb.chr17.36887679	chr17	36887679	36887799	0.020220	0.066609	0	0	0.000000	0.000000	0.000000	8
bb.chr17.37542063	chr17	37542063	37542183	-0.000411	0.063828	0	0	0.000000	0.000000	0.000000	8
bb.chr17.39101589	chr17	39101589	39101709	-0.004663	0.062469	0	0	0.000000	0.000000	0.000000	8
bb.chr17.39773503	chr17	39773503	39773623	-0.076732	0.318056	1	0	0.125000	0.000000	0.125000	8
bb.chr17.40436678	chr17	40436678	40436798	-0.018265	0.059504	0	0	0.000000	0.000000	0.000000	8
STAT5B	chr17	42199175	42276390	-0.000018	0.036928	0	0	0.000000	0.000000	0.000000	8
STAT3	chr17	42313322	42388441	-0.000870	0.014377	0	0	0.000000	0.000000	0.000000	8
bb.chr17.42550205	chr17	42550205	42550325	0.045005	0.225192	1	0	0.125000	0.000000	0.125000	8
bb.chr17.43573582	chr17	43573582	43573702	0.003990	0.091286	0	0	0.000000	0.000000	0.000000	8
UBTF	chr17	44205038	44219674	-0.004902	0.037933	0	0	0.000000	0.000000	0.000000	8
bb.chr17.44584532	chr17	44584532	44584652	-0.016657	0.086113	0	0	0.000000	0.000000	0.000000	8
bb.chr17.45284064	chr17	45284064	45284184	0.004194	0.065982	0	0	0.000000	0.000000	0.000000	8
bb.chr17.45993157	chr17	45993157	45993277	0.011469	0.094529	0	0	0.000000	0.000000	0.000000	8
bb.chr17.47995239	chr17	47995239	47995359	-0.024570	0.077076	0	0	0.000000	0.000000	0.000000	8
bb.chr17.48747136	chr17	48747136	48747256	-0.017879	0.066992	0	0	0.000000	0.000000	0.000000	8
bb.chr17.50109518	chr17	50109518	50109638	0.011563	0.073081	0	0	0.000000	0.000000	0.000000	8
bb.chr17.50743786	chr17	50743786	50743906	-0.064739	0.137144	0	0	0.000000	0.000000	0.000000	8
bb.chr17.51632383	chr17	51632383	51632503	-0.009165	0.066740	0	0	0.000000	0.000000	0.000000	8
bb.chr17.52509779	chr17	52509779	52509899	-1.309920	0.000000	0	1	0.000000	0.125000	0.125000	1
bb.chr17.53134191	chr17	53134191	53134311	-0.007096	0.066016	0	0	0.000000	0.000000	0.000000	8
bb.chr17.53996212	chr17	53996212	53996332	-0.036111	0.079810	0	0	0.000000	0.000000	0.000000	8
bb.chr17.54627611	chr17	54627611	54627731	0.024621	0.063051	0	0	0.000000	0.000000	0.000000	8
bb.chr17.55509772	chr17	55509772	55509892	-0.004700	0.060665	0	0	0.000000	0.000000	0.000000	8
bb.chr17.56351015	chr17	56351015	56351135	-0.040480	0.191802	0	0	0.000000	0.000000	0.000000	8
bb.chr17.57054127	chr17	57054127	57054247	0.082967	0.089296	0	0	0.000000	0.000000	0.000000	8
bb.chr17.58410215	chr17	58410215	58410335	-0.041610	0.072683	0	0	0.000000	0.000000	0.000000	8
RAD51C	chr17	58692600	58735622	-0.008062	0.029336	0	0	0.000000	0.000000	0.000000	8
bb.chr17.59130119	chr17	59130119	59130239	-0.351010	0.780340	2	3	0.250000	0.375000	0.625000	8
bb.chr17.59853225	chr17	59853225	59853345	0.015838	0.071055	0	0	0.000000	0.000000	0.000000	8
PPM1D	chr17	60600191	60666279	-0.004448	0.021382	0	0	0.000000	0.000000	0.000000	8
bb.chr17.61510431	chr17	61510431	61510551	0.003752	0.078548	0	0	0.000000	0.000000	0.000000	8
bb.chr17.62804676	chr17	62804676	62804796	0.052632	0.058240	0	0	0.000000	0.000000	0.000000	8
bb.chr17.63484888	chr17	63484888	63485008	0.000163	0.080273	0	0	0.000000	0.000000	0.000000	8
bb.chr17.64322452	chr17	64322452	64322572	-0.002024	0.063188	0	0	0.000000	0.000000	0.000000	8
bb.chr17.65717692	chr17	65717692	65717812	-0.024008	0.136423	0	0	0.000000	0.000000	0.000000	8
bb.chr17.66448798	chr17	66448798	66448918	-0.002654	0.090923	0	0	0.000000	0.000000	0.000000	8
bb.chr17.67340351	chr17	67340351	67340471	-0.024559	0.296521	1	0	0.125000	0.000000	0.125000	8
bb.chr17.68290856	chr17	68290856	68290976	0.017366	0.092032	0	0	0.000000	0.000000	0.000000	8
bb.chr17.70050057	chr17	70050057	70050177	-0.027633	0.101254	0	0	0.000000	0.000000	0.000000	8
bb.chr17.70941966	chr17	70941966	70942086	0.017740	0.072924	0	0	0.000000	0.000000	0.000000	8
bb.chr17.71563362	chr17	71563362	71563482	0.002342	0.055975	0	0	0.000000	0.000000	0.000000	8
bb.chr17.72180072	chr17	72180072	72180192	-0.013082	0.061282	0	0	0.000000	0.000000	0.000000	8
bb.chr17.73135120	chr17	73135120	73135240	-0.070433	0.309845	1	0	0.125000	0.000000	0.125000	8
bb.chr17.73971658	chr17	73971658	73971778	0.013941	0.084761	0	0	0.000000	0.000000	0.000000	8
bb.chr17.75514932	chr17	75514932	75515052	0.042472	0.095654	0	0	0.000000	0.000000	0.000000	8
bb.chr17.76698304	chr17	76698304	76698424	-0.026243	0.201589	0	0	0.000000	0.000000	0.000000	8
SRSF2	chr17	76734113	76737330	-0.038673	0.040664	0	0	0.000000	0.000000	0.000000	8
bb.chr17.77576592	chr17	77576592	77576712	-0.008849	0.094915	0	0	0.000000	0.000000	0.000000	8
bb.chr17.78488153	chr17	78488153	78488273	0.000041	0.114387	0	0	0.000000	0.000000	0.000000	8
bb.chr17.79725211	chr17	79725211	79725331	0.035648	0.124154	0	0	0.000000	0.000000	0.000000	8
bb.chr17.80605353	chr17	80605353	80605473	0.046378	0.079117	0	0	0.000000	0.000000	0.000000	8
bb.chr17.81538103	chr17	81538103	81538223	-0.020369	0.088417	0	0	0.000000	0.000000	0.000000	8
