@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr16:14436226-14436498	0.505494505494505	NA	NA	PARN	TRUE
chr16:14436499-14436771	0.483516483516484	NA	NA	PARN	TRUE
chr16:14446887-14447080	0.5	NA	NA	PARN	TRUE
chr16:14482637-14482826	0.447368421052632	NA	NA	PARN	TRUE
chr16:14552020-14552139	0.408333333333333	NA	NA	PARN	TRUE
chr16:14554042-14554161	0.45	NA	NA	PARN	TRUE
chr16:14555595-14555714	0.375	NA	NA	PARN	TRUE
chr16:14580825-14580944	0.391666666666667	NA	NA	PARN	TRUE
chr16:14582175-14582294	0.508333333333333	NA	NA	PARN	TRUE
chr16:14584320-14584439	0.425	NA	NA	PARN	TRUE
chr16:14584674-14584793	0.358333333333333	NA	NA	PARN	TRUE
chr16:14586289-14586408	0.366666666666667	NA	NA	PARN	TRUE
chr16:14593279-14593398	0.458333333333333	NA	NA	PARN	TRUE
chr16:14599846-14599965	0.408333333333333	NA	NA	PARN	TRUE
chr16:14604108-14604227	0.408333333333333	NA	NA	PARN	TRUE
chr16:14606460-14606579	0.366666666666667	NA	NA	PARN	TRUE
chr16:14608237-14608356	0.366666666666667	NA	NA	PARN	TRUE
chr16:14609011-14609130	0.375	NA	NA	PARN	TRUE
chr16:14610643-14610808	0.397590361445783	NA	NA	PARN	TRUE
chr16:14617576-14617695	0.391666666666667	NA	NA	PARN	TRUE
chr16:14627097-14627216	0.375	NA	NA	PARN	TRUE
chr16:14627228-14627347	0.391666666666667	NA	NA	PARN	TRUE
chr16:14628137-14628256	0.4	NA	NA	PARN	TRUE
chr16:14629578-14629697	0.5	NA	NA	PARN	TRUE
chr16:14630106-14630259	0.681818181818182	NA	NA	PARN	TRUE
chr16:15035543-15035662	0.483333333333333	NA	NA	PDXDC1	TRUE
chr16:15704294-15704413	0.416666666666667	NA	NA	MYH11	TRUE
chr16:16891749-16891868	0.55	NA	NA	.	TRUE
chr16:17577025-17577144	0.366666666666667	NA	NA	.	TRUE
chr16:19589946-19590065	0.45	NA	NA	VPS35L	TRUE
chr16:20225584-20225703	0.458333333333333	NA	NA	.	TRUE
chr16:20971510-20971629	0.558333333333333	NA	NA	DNAH3	TRUE
chr16:21597092-21597211	0.416666666666667	NA	NA	.	TRUE
chr16:22719603-22719722	0.508333333333333	NA	NA	.	TRUE
chr16:24273828-24273947	0.358333333333333	NA	NA	CACNG3	TRUE
chr16:25228425-25228544	0.575	NA	NA	AQP8	TRUE
chr16:25841747-25841866	0.408333333333333	NA	NA	.	TRUE
chr16:26494277-26494396	0.491666666666667	NA	NA	.	TRUE
chr16:27124293-27124412	0.533333333333333	NA	NA	.	TRUE
chr16:27805895-27806014	0.608333333333333	NA	NA	GSG1L	TRUE
chr16:28497067-28497186	0.666666666666667	NA	NA	APOBR	TRUE
chr16:29317050-29317169	0.525	NA	NA	SNX29P2	TRUE
chr16:29971581-29971700	0.583333333333333	NA	NA	TMEM219	TRUE
chr16:31816482-31816601	0.5	NA	NA	.	TRUE
chr16:46800117-46800236	0.3	NA	NA	C16orf87	TRUE
chr16:49206902-49207021	0.416666666666667	NA	NA	.	TRUE
chr16:50369557-50369676	0.358333333333333	NA	NA	.	TRUE
chr16:51353078-51353197	0.441666666666667	NA	NA	.	TRUE
chr16:51983659-51983778	0.308333333333333	NA	NA	.	TRUE
chr16:52903644-52903763	0.35	NA	NA	.	TRUE
chr16:53845262-53845381	0.441666666666667	NA	NA	FTO	TRUE
chr16:54544902-54545021	0.458333333333333	NA	NA	LINC02183	TRUE
chr16:55165173-55165292	0.441666666666667	NA	NA	.	TRUE
chr16:55820481-55820600	0.516666666666667	NA	NA	CES1	TRUE
chr16:57034715-57034834	0.541666666666667	NA	NA	NLRC5	TRUE
chr16:57669925-57670044	0.641666666666667	NA	NA	ADGRG3	TRUE
chr16:58293234-58293353	0.6	NA	NA	PRSS54	TRUE
chr16:58974154-58974273	0.433333333333333	NA	NA	.	TRUE
chr16:59574520-59574639	0.35	NA	NA	.	TRUE
chr16:60207061-60207180	0.391666666666667	NA	NA	.	TRUE
chr16:61089164-61089283	0.333333333333333	NA	NA	.	TRUE
chr16:61800764-61800883	0.291666666666667	NA	NA	CDH8	TRUE
chr16:62738934-62739053	0.383333333333333	NA	NA	.	TRUE
chr16:63363841-63363960	0.391666666666667	NA	NA	.	TRUE
chr16:64380187-64380306	0.408333333333333	NA	NA	.	TRUE
chr16:65221189-65221308	0.458333333333333	NA	NA	.	TRUE
chr16:65905212-65905331	0.416666666666667	NA	NA	.	TRUE
chr16:66855708-66855827	0.566666666666667	NA	NA	NAE1	TRUE
chr16:67562525-67562723	0.763819095477387	NA	NA	CTCF	TRUE
chr16:67571145-67571264	0.5	NA	NA	CTCF	TRUE
chr16:67610823-67611217	0.50379746835443	NA	NA	CTCF	TRUE
chr16:67611218-67611612	0.450632911392405	NA	NA	CTCF	TRUE
chr16:67611950-67612120	0.485380116959064	NA	NA	CTCF	TRUE
chr16:67616744-67616877	0.522388059701492	NA	NA	CTCF	TRUE
chr16:67620696-67620815	0.475	NA	NA	CTCF	TRUE
chr16:67621441-67621590	0.42	NA	NA	CTCF	TRUE
chr16:67626554-67626714	0.46583850931677	NA	NA	CTCF	TRUE
chr16:67628369-67628551	0.551912568306011	NA	NA	CTCF	TRUE
chr16:67629397-67629532	0.448529411764706	NA	NA	CTCF	TRUE
chr16:67636689-67636850	0.58641975308642	NA	NA	CTCF	TRUE
chr16:67637687-67638058	0.470430107526882	NA	NA	CTCF	TRUE
chr16:67638059-67638431	0.442359249329759	NA	NA	CTCF	TRUE
chr16:67638432-67638803	0.389784946236559	NA	NA	CTCF	TRUE
chr16:67638804-67639176	0.351206434316354	NA	NA	CTCF	TRUE
chr16:68682217-68682336	0.55	NA	NA	CDH3	TRUE
chr16:69697880-69697999	0.275	NA	NA	NFAT5	TRUE
chr16:70950016-70950135	0.433333333333333	NA	NA	HYDIN	TRUE
chr16:71973441-71973560	0.45	NA	NA	PKD1L3	TRUE
chr16:72853225-72853344	0.391666666666667	NA	NA	ZFHX3	TRUE
chr16:74048116-74048235	0.35	NA	NA	.	TRUE
chr16:74721554-74721673	0.533333333333333	NA	NA	FA2H	TRUE
chr16:75482782-75482901	0.591666666666667	NA	NA	.	TRUE
chr16:77532103-77532222	0.416666666666667	NA	NA	.	TRUE
chr16:78175113-78175232	0.55	NA	NA	WWOX	TRUE
chr16:78823090-78823209	0.416666666666667	NA	NA	.	TRUE
chr16:79457330-79457449	0.4	NA	NA	.	TRUE
chr16:80124168-80124287	0.408333333333333	NA	NA	.	TRUE
chr16:81404294-81404413	0.533333333333333	NA	NA	.	TRUE
chr16:81779290-81779423	0.791044776119403	NA	NA	PLCG2	TRUE
chr16:81785942-81786181	0.583333333333333	NA	NA	PLCG2	TRUE
chr16:81854443-81854586	0.486111111111111	NA	NA	PLCG2	TRUE
chr16:81858247-81858366	0.5	NA	NA	PLCG2	TRUE
chr16:81859111-81859230	0.375	NA	NA	PLCG2	TRUE
chr16:81869180-81869299	0.466666666666667	NA	NA	PLCG2	TRUE
chr16:81870847-81870966	0.366666666666667	NA	NA	PLCG2	TRUE
chr16:81880877-81880996	0.5	NA	NA	PLCG2	TRUE
chr16:81883224-81883343	0.508333333333333	NA	NA	PLCG2	TRUE
chr16:81889169-81889288	0.5	NA	NA	PLCG2	TRUE
chr16:81891470-81891589	0.483333333333333	NA	NA	PLCG2	TRUE
chr16:81893692-81893811	0.583333333333333	NA	NA	PLCG2	TRUE
chr16:81895806-81895925	0.591666666666667	NA	NA	PLCG2	TRUE
chr16:81900611-81900779	0.597633136094675	NA	NA	PLCG2	TRUE
chr16:81905394-81905513	0.566666666666667	NA	NA	PLCG2	TRUE
chr16:81907661-81907780	0.5	NA	NA	PLCG2	TRUE
chr16:81908415-81908590	0.539772727272727	NA	NA	PLCG2	TRUE
chr16:81910519-81910719	0.646766169154229	NA	NA	PLCG2	TRUE
chr16:81912596-81912715	0.616666666666667	NA	NA	PLCG2	TRUE
chr16:81919483-81919663	0.569060773480663	NA	NA	PLCG2	TRUE
chr16:81921194-81921313	0.475	NA	NA	PLCG2	TRUE
chr16:81923479-81923598	0.55	NA	NA	PLCG2	TRUE
chr16:81927067-81927186	0.5	NA	NA	PLCG2	TRUE
chr16:81928557-81928676	0.475	NA	NA	PLCG2	TRUE
chr16:81931496-81931653	0.537974683544304	NA	NA	PLCG2	TRUE
chr16:81934414-81934533	0.483333333333333	NA	NA	PLCG2	TRUE
chr16:81936168-81936377	0.533333333333333	NA	NA	PLCG2	TRUE
chr16:81937757-81937902	0.513698630136986	NA	NA	PLCG2	TRUE
chr16:81938797-81938916	0.516666666666667	NA	NA	PLCG2	TRUE
chr16:81939891-81940058	0.44047619047619	NA	NA	PLCG2	TRUE
chr16:81946146-81946265	0.516666666666667	NA	NA	PLCG2	TRUE
chr16:81956694-81956878	0.508108108108108	NA	NA	PLCG2	TRUE
chr16:81957955-81958348	0.413705583756345	NA	NA	PLCG2	TRUE
chr16:81958349-81958742	0.461928934010152	NA	NA	PLCG2	TRUE
chr16:81958743-81959136	0.50507614213198	NA	NA	PLCG2	TRUE
chr16:81959137-81959530	0.456852791878173	NA	NA	PLCG2	TRUE
chr16:81959531-81959924	0.50507614213198	NA	NA	PLCG2	TRUE
chr16:81959925-81960319	0.468354430379747	NA	NA	PLCG2	TRUE
chr16:81960320-81960713	0.393401015228426	NA	NA	PLCG2	TRUE
chr16:81960714-81961107	0.398477157360406	NA	NA	PLCG2	TRUE
chr16:81961108-81961501	0.34010152284264	NA	NA	PLCG2	TRUE
chr16:81961502-81961895	0.289340101522843	NA	NA	PLCG2	TRUE
chr16:81961896-81962289	0.512690355329949	NA	NA	PLCG2	TRUE
chr16:81962290-81962684	0.281012658227848	NA	NA	PLCG2	TRUE
chr16:82932349-82932468	0.35	NA	NA	CDH13	TRUE
chr16:83562564-83562683	0.333333333333333	NA	NA	CDH13	TRUE
chr16:85447217-85447336	0.566666666666667	NA	NA	GSE1	TRUE
chr16:86417342-86417461	0.55	NA	NA	.	TRUE
chr16:87039011-87039130	0.466666666666667	NA	NA	.	TRUE
chr16:87974512-87974631	0.566666666666667	NA	NA	BANP	TRUE
chr16:88571503-88571622	0.508333333333333	NA	NA	ZC3H18	TRUE
chr16:89768854-89768973	0.608333333333333	NA	NA	FANCA	TRUE
chr17:1650628-1650955	0.521341463414634	NA	NA	PRPF8	TRUE
chr17:1651107-1651309	0.58128078817734	NA	NA	PRPF8	TRUE
chr17:1651413-1651552	0.528571428571429	NA	NA	PRPF8	TRUE
chr17:1651647-1651787	0.602836879432624	NA	NA	PRPF8	TRUE
chr17:1653541-1653682	0.485915492957746	NA	NA	PRPF8	TRUE
chr17:1653776-1654015	0.533333333333333	NA	NA	PRPF8	TRUE
chr17:1655349-1655542	0.5	NA	NA	PRPF8	TRUE
chr17:1656391-1656564	0.482758620689655	NA	NA	PRPF8	TRUE
chr17:1656644-1656763	0.583333333333333	NA	NA	PRPF8	TRUE
chr17:1658256-1658375	0.558333333333333	NA	NA	PRPF8	TRUE
chr17:1658525-1658762	0.491596638655462	NA	NA	PRPF8	TRUE
chr17:1659356-1659547	0.546875	NA	NA	PRPF8	TRUE
chr17:1659840-1660000	0.46583850931677	NA	NA	PRPF8	TRUE
chr17:1660431-1660577	0.489795918367347	NA	NA	PRPF8	TRUE
chr17:1660702-1660821	0.5	NA	NA	PRPF8	TRUE
chr17:1660992-1661161	0.535294117647059	NA	NA	PRPF8	TRUE
chr17:1661270-1661405	0.492647058823529	NA	NA	PRPF8	TRUE
chr17:1661610-1661789	0.505555555555556	NA	NA	PRPF8	TRUE
chr17:1661905-1662024	0.583333333333333	NA	NA	PRPF8	TRUE
chr17:1662033-1662152	0.45	NA	NA	PRPF8	TRUE
chr17:1673078-1673197	0.558333333333333	NA	NA	PRPF8	TRUE
chr17:1673356-1673566	0.563981042654028	NA	NA	PRPF8	TRUE
chr17:1673745-1673891	0.489795918367347	NA	NA	PRPF8	TRUE
chr17:1674441-1674679	0.493723849372385	NA	NA	PRPF8	TRUE
chr17:1675151-1675338	0.50531914893617	NA	NA	PRPF8	TRUE
chr17:1675619-1675811	0.518134715025907	NA	NA	PRPF8	TRUE
chr17:1675930-1676049	0.583333333333333	NA	NA	PRPF8	TRUE
chr17:1676206-1676369	0.524390243902439	NA	NA	PRPF8	TRUE
chr17:1676504-1676710	0.570048309178744	NA	NA	PRPF8	TRUE
chr17:1676975-1677171	0.543147208121827	NA	NA	PRPF8	TRUE
chr17:1677569-1677688	0.583333333333333	NA	NA	PRPF8	TRUE
chr17:1678517-1678651	0.451851851851852	NA	NA	PRPF8	TRUE
chr17:1678761-1678880	0.5	NA	NA	PRPF8	TRUE
chr17:1679016-1679205	0.510526315789474	NA	NA	PRPF8	TRUE
chr17:1679290-1679409	0.541666666666667	NA	NA	PRPF8	TRUE
chr17:1679608-1679798	0.586387434554974	NA	NA	PRPF8	TRUE
chr17:1680718-1680837	0.433333333333333	NA	NA	PRPF8	TRUE
chr17:1680931-1681050	0.416666666666667	NA	NA	PRPF8	TRUE
chr17:1681477-1681689	0.47887323943662	NA	NA	PRPF8	TRUE
chr17:1681819-1682037	0.525114155251142	NA	NA	PRPF8	TRUE
chr17:1682128-1682292	0.539393939393939	NA	NA	PRPF8	TRUE
chr17:1683532-1683700	0.502958579881657	NA	NA	PRPF8	TRUE
chr17:1684466-1684585	0.608333333333333	NA	NA	PRPF8	TRUE
chr17:1684778-1684897	0.666666666666667	NA	NA	PRPF8	TRUE
chr17:7668420-7668539	0.383333333333333	NA	NA	TP53	TRUE
chr17:7668779-7669081	0.455445544554455	NA	NA	TP53	TRUE
chr17:7669082-7669385	0.447368421052632	NA	NA	TP53	TRUE
chr17:7669386-7669689	0.523026315789474	NA	NA	TP53	TRUE
chr17:7670601-7670720	0.616666666666667	NA	NA	TP53	TRUE
chr17:7673513-7673632	0.5	NA	NA	TP53	TRUE
chr17:7673700-7673836	0.598540145985402	NA	NA	TP53	TRUE
chr17:7674175-7674294	0.541666666666667	NA	NA	TP53	TRUE
chr17:7674854-7674973	0.516666666666667	NA	NA	TP53	TRUE
chr17:7675052-7675235	0.625	NA	NA	TP53	TRUE
chr17:7675993-7676271	0.602150537634409	NA	NA	TP53	TRUE
chr17:7676345-7676464	0.516666666666667	NA	NA	TP53	TRUE
chr17:7676517-7676636	0.55	NA	NA	TP53	TRUE
chr17:7687373-7687492	0.6	NA	NA	TP53	TRUE
chr17:7834216-7834349	0.686567164179104	NA	NA	KDM6B	TRUE
chr17:7839904-7840023	0.616666666666667	NA	NA	KDM6B	TRUE
chr17:7844900-7845019	0.616666666666667	NA	NA	KDM6B	TRUE
chr17:7845313-7845455	0.65034965034965	NA	NA	KDM6B	TRUE
chr17:7845549-7845690	0.711267605633803	NA	NA	KDM6B	TRUE
chr17:7845872-7845991	0.558333333333333	NA	NA	KDM6B	TRUE
chr17:7846077-7846296	0.636363636363636	NA	NA	KDM6B	TRUE
chr17:7846397-7846516	0.6	NA	NA	KDM6B	TRUE
chr17:7846578-7846739	0.648148148148148	NA	NA	KDM6B	TRUE
chr17:7846818-7847015	0.661616161616162	NA	NA	KDM6B	TRUE
chr17:7847104-7847451	0.695402298850575	NA	NA	KDM6B	TRUE
chr17:7847545-7847907	0.680440771349862	NA	NA	KDM6B	TRUE
chr17:7847908-7848271	0.673076923076923	NA	NA	KDM6B	TRUE
chr17:7848272-7848635	0.60989010989011	NA	NA	KDM6B	TRUE
chr17:7848636-7848999	0.686813186813187	NA	NA	KDM6B	TRUE
chr17:7849000-7849363	0.67032967032967	NA	NA	KDM6B	TRUE
chr17:7849364-7849727	0.648351648351648	NA	NA	KDM6B	TRUE
chr17:7849823-7849942	0.541666666666667	NA	NA	KDM6B	TRUE
chr17:7850064-7850183	0.6	NA	NA	KDM6B	TRUE
chr17:7851020-7851225	0.592233009708738	NA	NA	KDM6B	TRUE
chr17:7851312-7851431	0.575	NA	NA	KDM6B	TRUE
chr17:7851437-7851556	0.558333333333333	NA	NA	KDM6B	TRUE
chr17:7851647-7851795	0.63758389261745	NA	NA	KDM6B	TRUE
chr17:7851947-7852066	0.575	NA	NA	KDM6B	TRUE
chr17:7852148-7852335	0.601063829787234	NA	NA	KDM6B	TRUE
chr17:7852494-7852635	0.52112676056338	NA	NA	KDM6B	TRUE
chr17:7853002-7853121	0.6	NA	NA	KDM6B	TRUE
chr17:7853209-7853379	0.637426900584795	NA	NA	KDM6B	TRUE
chr17:7853497-7853820	0.611111111111111	NA	NA	KDM6B	TRUE
chr17:7853821-7854145	0.492307692307692	NA	NA	KDM6B	TRUE
chr17:7854146-7854470	0.584615384615385	NA	NA	KDM6B	TRUE
chr17:7854471-7854795	0.526153846153846	NA	NA	KDM6B	TRUE
chr17:27768645-27768764	0.516666666666667	NA	NA	NOS2	TRUE
chr17:28489288-28489407	0.6	NA	NA	SLC13A2	TRUE
chr17:29273571-29273690	0.341666666666667	NA	NA	NUFIP2	TRUE
chr17:30646713-30646832	0.45	NA	NA	.	TRUE
chr17:31094976-31095368	0.725190839694656	NA	NA	NF1	TRUE
chr17:31155982-31156125	0.340277777777778	NA	NA	NF1	TRUE
chr17:31159003-31159122	0.35	NA	NA	NF1	TRUE
chr17:31163185-31163375	0.445026178010471	NA	NA	NF1	TRUE
chr17:31169883-31170002	0.325	NA	NA	NF1	TRUE
chr17:31181390-31181509	0.333333333333333	NA	NA	NF1	TRUE
chr17:31181678-31181797	0.375	NA	NA	NF1	TRUE
chr17:31182507-31182664	0.386075949367089	NA	NA	NF1	TRUE
chr17:31200421-31200594	0.425287356321839	NA	NA	NF1	TRUE
chr17:31201037-31201156	0.425	NA	NA	NF1	TRUE
chr17:31201387-31201506	0.366666666666667	NA	NA	NF1	TRUE
chr17:31206239-31206370	0.462121212121212	NA	NA	NF1	TRUE
chr17:31214450-31214584	0.348148148148148	NA	NA	NF1	TRUE
chr17:31219001-31219120	0.516666666666667	NA	NA	NF1	TRUE
chr17:31221850-31221969	0.316666666666667	NA	NA	NF1	TRUE
chr17:31223445-31223564	0.316666666666667	NA	NA	NF1	TRUE
chr17:31225094-31225249	0.448717948717949	NA	NA	NF1	TRUE
chr17:31226434-31226553	0.55	NA	NA	NF1	TRUE
chr17:31226564-31226683	0.483333333333333	NA	NA	NF1	TRUE
chr17:31227199-31227318	0.5	NA	NA	NF1	TRUE
chr17:31227522-31227641	0.4	NA	NA	NF1	TRUE
chr17:31229024-31229243	0.522727272727273	NA	NA	NF1	TRUE
chr17:31229244-31229464	0.411764705882353	NA	NA	NF1	TRUE
chr17:31229834-31229973	0.357142857142857	NA	NA	NF1	TRUE
chr17:31230260-31230379	0.375	NA	NA	NF1	TRUE
chr17:31230808-31230927	0.391666666666667	NA	NA	NF1	TRUE
chr17:31232071-31232190	0.458333333333333	NA	NA	NF1	TRUE
chr17:31232699-31232880	0.461538461538462	NA	NA	NF1	TRUE
chr17:31233001-31233212	0.452830188679245	NA	NA	NF1	TRUE
chr17:31235610-31235771	0.425925925925926	NA	NA	NF1	TRUE
chr17:31235903-31236022	0.416666666666667	NA	NA	NF1	TRUE
chr17:31248983-31249118	0.477941176470588	NA	NA	NF1	TRUE
chr17:31252897-31253016	0.391666666666667	NA	NA	NF1	TRUE
chr17:31258343-31258501	0.459119496855346	NA	NA	NF1	TRUE
chr17:31259026-31259145	0.391666666666667	NA	NA	NF1	TRUE
chr17:31260368-31260514	0.401360544217687	NA	NA	NF1	TRUE
chr17:31261710-31261856	0.448979591836735	NA	NA	NF1	TRUE
chr17:31265223-31265342	0.366666666666667	NA	NA	NF1	TRUE
chr17:31325819-31326034	0.393518518518519	NA	NA	NF1	TRUE
chr17:31326035-31326251	0.474654377880184	NA	NA	NF1	TRUE
chr17:31327498-31327838	0.472140762463343	NA	NA	NF1	TRUE
chr17:31330295-31330497	0.403940886699507	NA	NA	NF1	TRUE
chr17:31334837-31335030	0.381443298969072	NA	NA	NF1	TRUE
chr17:31336332-31336472	0.418439716312057	NA	NA	NF1	TRUE
chr17:31336634-31336913	0.417857142857143	NA	NA	NF1	TRUE
chr17:31337367-31337581	0.451162790697674	NA	NA	NF1	TRUE
chr17:31337771-31337890	0.4	NA	NA	NF1	TRUE
chr17:31338021-31338140	0.425	NA	NA	NF1	TRUE
chr17:31338696-31338815	0.375	NA	NA	NF1	TRUE
chr17:31340504-31340644	0.468085106382979	NA	NA	NF1	TRUE
chr17:31343011-31343130	0.408333333333333	NA	NA	NF1	TRUE
chr17:31349119-31349250	0.401515151515151	NA	NA	NF1	TRUE
chr17:31350182-31350317	0.382352941176471	NA	NA	NF1	TRUE
chr17:31352256-31352413	0.544303797468354	NA	NA	NF1	TRUE
chr17:31356460-31356579	0.4	NA	NA	NF1	TRUE
chr17:31356964-31357083	0.425	NA	NA	NF1	TRUE
chr17:31357257-31357376	0.4	NA	NA	NF1	TRUE
chr17:31358479-31358621	0.405594405594406	NA	NA	NF1	TRUE
chr17:31358962-31359081	0.366666666666667	NA	NA	NF1	TRUE
chr17:31360486-31360702	0.460829493087558	NA	NA	NF1	TRUE
chr17:31374012-31374326	0.476190476190476	NA	NA	NF1	TRUE
chr17:31374327-31374642	0.35126582278481	NA	NA	NF1	TRUE
chr17:31374643-31374958	0.341772151898734	NA	NA	NF1	TRUE
chr17:31374967-31375352	0.292746113989637	NA	NA	NF1	TRUE
chr17:31375353-31375739	0.359173126614987	NA	NA	NF1	TRUE
chr17:31375740-31376126	0.286821705426357	NA	NA	NF1	TRUE
chr17:31376127-31376513	0.372093023255814	NA	NA	NF1	TRUE
chr17:31376514-31376900	0.390180878552972	NA	NA	NF1	TRUE
chr17:31376901-31377287	0.374677002583979	NA	NA	NF1	TRUE
chr17:31377288-31377674	0.356589147286822	NA	NA	NF1	TRUE
chr17:31936992-31937111	0.65	NA	NA	SUZ12	TRUE
chr17:31937121-31937519	0.734335839598998	NA	NA	SUZ12	TRUE
chr17:31940218-31940337	0.366666666666667	NA	NA	SUZ12	TRUE
chr17:31940407-31940526	0.325	NA	NA	SUZ12	TRUE
chr17:31947575-31947694	0.308333333333333	NA	NA	SUZ12	TRUE
chr17:31966146-31966265	0.325	NA	NA	SUZ12	TRUE
chr17:31973129-31973248	0.341666666666667	NA	NA	SUZ12	TRUE
chr17:31975481-31975712	0.400862068965517	NA	NA	SUZ12	TRUE
chr17:31976519-31976638	0.391666666666667	NA	NA	SUZ12	TRUE
chr17:31982991-31983110	0.425	NA	NA	SUZ12	TRUE
chr17:31988319-31988496	0.449438202247191	NA	NA	SUZ12	TRUE
chr17:31993234-31993353	0.316666666666667	NA	NA	SUZ12	TRUE
chr17:31993864-31994007	0.388888888888889	NA	NA	SUZ12	TRUE
chr17:31994563-31994720	0.417721518987342	NA	NA	SUZ12	TRUE
chr17:31995563-31995761	0.402010050251256	NA	NA	SUZ12	TRUE
chr17:31996764-31996883	0.375	NA	NA	SUZ12	TRUE
chr17:31998657-31999052	0.351010101010101	NA	NA	SUZ12	TRUE
chr17:31999053-31999449	0.28463476070529	NA	NA	SUZ12	TRUE
chr17:31999450-31999846	0.261964735516373	NA	NA	SUZ12	TRUE
chr17:31999847-32000243	0.335012594458438	NA	NA	SUZ12	TRUE
chr17:32000244-32000640	0.324937027707809	NA	NA	SUZ12	TRUE
chr17:32000641-32001037	0.269521410579345	NA	NA	SUZ12	TRUE
chr17:32285442-32285561	0.575	NA	NA	RHBDL3	TRUE
chr17:32984587-32984706	0.45	NA	NA	SPACA3	TRUE
chr17:33591031-33591150	0.416666666666667	NA	NA	ASIC2	TRUE
chr17:34236753-34236872	0.541666666666667	NA	NA	.	TRUE
chr17:35170253-35170372	0.575	NA	NA	UNC45B	TRUE
chr17:36077895-36078014	0.5	NA	NA	.	TRUE
chr17:36887680-36887799	0.425	NA	NA	LHX1-DT	TRUE
chr17:37542064-37542183	0.525	NA	NA	SYNRG	TRUE
chr17:39101590-39101709	0.575	NA	NA	PLXDC1	TRUE
chr17:39773504-39773623	0.283333333333333	NA	NA	IKZF3	TRUE
chr17:40436679-40436798	0.533333333333333	NA	NA	.	TRUE
chr17:42199176-42199564	0.367609254498715	NA	NA	STAT5B	TRUE
chr17:42199565-42199954	0.582051282051282	NA	NA	STAT5B	TRUE
chr17:42199955-42200344	0.435897435897436	NA	NA	STAT5B	TRUE
chr17:42200345-42200734	0.458974358974359	NA	NA	STAT5B	TRUE
chr17:42200735-42201124	0.520512820512821	NA	NA	STAT5B	TRUE
chr17:42201125-42201514	0.469230769230769	NA	NA	STAT5B	TRUE
chr17:42201528-42201863	0.505952380952381	NA	NA	STAT5B	TRUE
chr17:42202333-42202452	0.608333333333333	NA	NA	STAT5B	TRUE
chr17:42202715-42202834	0.5	NA	NA	STAT5B	TRUE
chr17:42207557-42207727	0.467836257309941	NA	NA	STAT5B	TRUE
chr17:42210175-42210294	0.466666666666667	NA	NA	STAT5B	TRUE
chr17:42210397-42210516	0.425	NA	NA	STAT5B	TRUE
chr17:42211983-42212189	0.579710144927536	NA	NA	STAT5B	TRUE
chr17:42216003-42216122	0.516666666666667	NA	NA	STAT5B	TRUE
chr17:42217160-42217279	0.441666666666667	NA	NA	STAT5B	TRUE
chr17:42217353-42217472	0.5	NA	NA	STAT5B	TRUE
chr17:42218150-42218329	0.583333333333333	NA	NA	STAT5B	TRUE
chr17:42218722-42218877	0.628205128205128	NA	NA	STAT5B	TRUE
chr17:42219311-42219462	0.671052631578947	NA	NA	STAT5B	TRUE
chr17:42219716-42219835	0.683333333333333	NA	NA	STAT5B	TRUE
chr17:42223381-42223555	0.525714285714286	NA	NA	STAT5B	TRUE
chr17:42224765-42224884	0.5	NA	NA	STAT5B	TRUE
chr17:42227528-42227684	0.547770700636943	NA	NA	STAT5B	TRUE
chr17:42231999-42232136	0.478260869565217	NA	NA	STAT5B	TRUE
chr17:42276247-42276390	0.833333333333333	NA	NA	STAT5B	TRUE
chr17:42313323-42313703	0.433070866141732	NA	NA	STAT3	TRUE
chr17:42313704-42314084	0.485564304461942	NA	NA	STAT3	TRUE
chr17:42314085-42314465	0.545931758530184	NA	NA	STAT3	TRUE
chr17:42314466-42314846	0.456692913385827	NA	NA	STAT3	TRUE
chr17:42315108-42315453	0.433526011560694	NA	NA	STAT3	TRUE
chr17:42315454-42315799	0.473988439306358	NA	NA	STAT3	TRUE
chr17:42316784-42316903	0.508333333333333	NA	NA	STAT3	TRUE
chr17:42317113-42317232	0.5	NA	NA	STAT3	TRUE
chr17:42322281-42322493	0.488262910798122	NA	NA	STAT3	TRUE
chr17:42323003-42323142	0.528571428571429	NA	NA	STAT3	TRUE
chr17:42323243-42323362	0.5	NA	NA	STAT3	TRUE
chr17:42323509-42323628	0.466666666666667	NA	NA	STAT3	TRUE
chr17:42324710-42324845	0.536764705882353	NA	NA	STAT3	TRUE
