chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr17	63484888	63485008	bb.chr17.63484888	0.000163	0.080273	8	False
chr17	64322452	64322572	bb.chr17.64322452	-0.002024	0.063188	8	False
chr17	65717692	65717812	bb.chr17.65717692	-0.024008	0.136423	8	False
chr17	66448798	66448918	bb.chr17.66448798	-0.002654	0.090923	8	False
chr17	67340351	67340471	bb.chr17.67340351	-0.024559	0.296521	8	False
chr17	68290856	68290976	bb.chr17.68290856	0.017366	0.092032	8	False
chr17	70050057	70050177	bb.chr17.70050057	-0.027633	0.101254	8	False
chr17	70941966	70942086	bb.chr17.70941966	0.017740	0.072924	8	False
chr17	71563362	71563482	bb.chr17.71563362	0.002342	0.055975	8	False
chr17	72180072	72180192	bb.chr17.72180072	-0.013082	0.061282	8	False
chr17	73135120	73135240	bb.chr17.73135120	-0.070433	0.309845	8	True
chr17	73971658	73971778	bb.chr17.73971658	0.013941	0.084761	8	False
chr17	75514932	75515052	bb.chr17.75514932	0.042472	0.095654	8	False
chr17	76698304	76698424	bb.chr17.76698304	-0.026243	0.201589	8	False
chr17	76734113	76734374	SRSF2_exon_3	-0.075179	0.126117	8	False
chr17	76734374	76734635	SRSF2_exon_3	-0.016666	0.056224	8	False
chr17	76734635	76734896	SRSF2_exon_3	-0.010032	0.057272	8	False
chr17	76734896	76735157	SRSF2_exon_3	-0.026720	0.067513	8	False
chr17	76736152	76736463	SRSF2_exon_2	-0.015262	0.073934	8	False
chr17	76736797	76737063	SRSF2_exon_1	-0.066928	0.142219	8	False
chr17	76737063	76737330	SRSF2_exon_1	-0.059926	0.110040	8	False
chr17	77576592	77576712	bb.chr17.77576592	-0.008849	0.094915	8	False
chr17	78488153	78488273	bb.chr17.78488153	0.000041	0.114387	8	False
chr17	79725211	79725331	bb.chr17.79725211	0.035648	0.124154	8	False
chr17	80605353	80605473	bb.chr17.80605353	0.046378	0.079117	8	False
chr17	81538103	81538223	bb.chr17.81538103	-0.020369	0.088417	8	False
chr17	82386290	82386410	bb.chr17.82386290	0.032960	0.242595	8	False
chr18	293961	294081	bb.chr18.293961	0.023491	0.066733	8	False
chr18	1983921	1984041	bb.chr18.1983921	-0.035437	0.144621	8	False
chr18	3510727	3510847	bb.chr18.3510727	-0.006427	0.105339	8	False
chr18	4454090	4454210	bb.chr18.4454090	0.031997	0.101710	8	False
chr18	5196922	5197042	bb.chr18.5196922	-0.001119	0.049159	8	False
chr18	6681251	6681371	bb.chr18.6681251	0.018135	0.084974	8	False
chr18	7389170	7389290	bb.chr18.7389170	0.010951	0.056029	8	False
chr18	8257129	8257249	bb.chr18.8257129	0.010474	0.054675	8	False
chr18	8912626	8912746	bb.chr18.8912626	0.010777	0.081051	8	False
chr18	9869989	9870109	bb.chr18.9869989	-0.001563	0.082328	8	False
chr18	11156517	11156637	bb.chr18.11156517	0.021031	0.065624	8	False
chr18	11938745	11938865	bb.chr18.11938745	0.019541	0.066773	8	False
chr18	13101843	13101963	bb.chr18.13101843	0.014053	0.052380	8	False
chr18	13993717	13993837	bb.chr18.13993717	-0.001006	0.105340	8	False
chr18	14598534	14598654	bb.chr18.14598534	-0.025129	0.093094	8	False
chr18	21329909	21330029	bb.chr18.21329909	0.012809	0.041409	8	False
chr18	22246719	22246839	bb.chr18.22246719	-0.012103	0.062740	8	False
chr18	23079035	23079155	bb.chr18.23079035	0.021219	0.069176	8	False
chr18	24056222	24056342	bb.chr18.24056222	-0.014400	0.082951	8	False
chr18	25016017	25016137	bb.chr18.25016017	-0.020626	0.143524	8	False
chr18	25711048	25711168	bb.chr18.25711048	-0.012714	0.075646	8	False
chr18	26493275	26493395	bb.chr18.26493275	-0.056391	0.132813	8	False
chr18	27191914	27192034	bb.chr18.27191914	-0.032263	0.261443	8	False
chr18	27921977	27922097	bb.chr18.27921977	0.025308	0.078055	8	False
chr18	28586551	28586671	bb.chr18.28586551	-0.118194	0.460104	8	True
chr18	29838574	29838694	bb.chr18.29838574	-0.014019	0.034179	8	False
chr18	30458256	30458376	bb.chr18.30458256	-0.029458	0.277910	8	False
chr18	31161885	31162005	bb.chr18.31161885	0.017236	0.085070	8	False
chr18	32473127	32473247	bb.chr18.32473127	-0.001518	0.191632	8	False
chr18	33748495	33748615	bb.chr18.33748495	0.026714	0.089004	8	False
chr18	34414865	34414985	bb.chr18.34414865	-0.066773	0.165871	8	False
chr18	35553835	35553955	bb.chr18.35553835	0.026281	0.120321	8	False
chr18	36373353	36373473	bb.chr18.36373353	-0.010103	0.094668	8	False
chr18	37295334	37295454	bb.chr18.37295334	0.025247	0.089090	8	False
chr18	38132991	38133111	bb.chr18.38132991	0.076300	0.129830	8	False
chr18	38851939	38852059	bb.chr18.38851939	0.002302	0.091913	8	False
chr18	39614266	39614386	bb.chr18.39614266	0.028146	0.122406	8	False
chr18	40380680	40380800	bb.chr18.40380680	0.002122	0.059371	8	False
chr18	41554696	41554816	bb.chr18.41554696	-0.128217	0.603987	8	True
chr18	42323905	42324025	bb.chr18.42323905	0.002259	0.066878	8	False
chr18	43760911	43761031	bb.chr18.43760911	-0.000052	0.058745	8	False
chr18	44551917	44552037	bb.chr18.44551917	-0.004581	0.158179	8	False
chr18	44680886	44681020	SETBP1_exon_1	0.006678	0.131232	8	False
chr18	44701173	44701502	SETBP1_exon_2	0.042052	0.040844	8	False
chr18	44701502	44701831	SETBP1_exon_2	0.038747	0.044740	8	False
chr18	44869225	44869345	SETBP1_exon_3	0.009197	0.085402	8	False
chr18	44949879	44950145	SETBP1_exon_4	-0.055025	0.054755	8	False
chr18	44950145	44950411	SETBP1_exon_4	-0.001545	0.023813	8	False
chr18	44950411	44950677	SETBP1_exon_4	0.003974	0.037751	8	False
chr18	44950677	44950943	SETBP1_exon_4	0.000075	0.036590	8	False
chr18	44950943	44951209	SETBP1_exon_4	-0.074644	0.026992	8	False
chr18	44951209	44951475	SETBP1_exon_4	-0.005289	0.044508	8	False
chr18	44951475	44951742	SETBP1_exon_4	0.001496	0.058585	8	False
chr18	44951742	44952008	SETBP1_exon_4	-0.084709	0.043052	8	False
chr18	44952008	44952274	SETBP1_exon_4	0.012547	0.033415	8	False
chr18	44952274	44952540	SETBP1_exon_4	0.015118	0.029728	8	False
chr18	44952540	44952806	SETBP1_exon_4	0.024592	0.052173	8	False
chr18	44952806	44953072	SETBP1_exon_4	-0.011663	0.057855	8	False
chr18	44953072	44953339	SETBP1_exon_4	-0.038392	0.032481	8	False
chr18	45038483	45038654	SETBP1_exon_5	-0.073907	0.029747	8	False
chr18	45063077	45063348	SETBP1_exon_6	-0.014813	0.035723	8	False
chr18	45063348	45063620	SETBP1_exon_6	0.017090	0.125461	8	False
chr18	45063620	45063891	SETBP1_exon_6	-0.009834	0.084044	8	False
chr18	45063891	45064163	SETBP1_exon_6	-0.060249	0.064796	8	False
chr18	45064163	45064435	SETBP1_exon_6	-0.033881	0.039090	8	False
chr18	45064435	45064706	SETBP1_exon_6	-0.010473	0.042879	8	False
chr18	45064706	45064978	SETBP1_exon_6	-0.011589	0.064497	8	False
chr18	45064978	45065249	SETBP1_exon_6	-0.013020	0.072595	8	False
chr18	45065249	45065521	SETBP1_exon_6	-0.011000	0.056674	8	False
chr18	45065521	45065793	SETBP1_exon_6	0.030785	0.049979	8	False
chr18	45065793	45066064	SETBP1_exon_6	0.022230	0.040617	8	False
chr18	45066064	45066336	SETBP1_exon_6	0.015224	0.060297	8	False
chr18	45066336	45066607	SETBP1_exon_6	0.013373	0.028988	8	False
chr18	45066607	45066879	SETBP1_exon_6	-0.009538	0.037024	8	False
chr18	45066879	45067151	SETBP1_exon_6	-0.000431	0.048820	8	False
chr18	45067151	45067422	SETBP1_exon_6	0.028648	0.050137	8	False
chr18	45067422	45067694	SETBP1_exon_6	0.002084	0.052672	8	False
chr18	45067694	45067965	SETBP1_exon_6	0.004603	0.034906	8	False
chr18	45067965	45068237	SETBP1_exon_6	-0.000240	0.056407	8	False
chr18	45068237	45068509	SETBP1_exon_6	-0.034006	0.062946	8	False
chr18	45558590	45558710	bb.chr18.45558590	-0.016316	0.058536	8	False
chr18	46351554	46351674	bb.chr18.46351554	0.013921	0.048340	8	False
chr18	47084095	47084215	bb.chr18.47084095	-0.012910	0.073870	8	False
chr18	47853682	47853802	bb.chr18.47853682	-0.031994	0.148520	8	False
chr18	48774906	48775026	bb.chr18.48774906	0.002516	0.075074	8	False
chr18	49569057	49569177	bb.chr18.49569057	0.013609	0.086516	8	False
chr18	50377564	50377684	bb.chr18.50377564	-0.058801	0.152709	8	False
chr18	51275766	51275886	bb.chr18.51275766	0.047494	0.076432	8	False
chr18	51932836	51932956	bb.chr18.51932836	0.038668	0.094880	8	False
chr18	52551370	52551490	bb.chr18.52551370	0.010380	0.138247	8	False
chr18	53250322	53250442	bb.chr18.53250322	0.066988	0.173098	8	False
chr18	53940685	53940805	bb.chr18.53940685	-0.006940	0.071528	8	False
chr18	54623424	54623544	bb.chr18.54623424	-0.042911	0.126426	8	False
chr18	55379286	55379406	bb.chr18.55379286	0.011846	0.054084	8	False
chr18	56144405	56144525	bb.chr18.56144405	0.028005	0.048330	8	False
chr18	57096537	57096657	bb.chr18.57096537	0.037571	0.103938	8	False
chr18	57799304	57799424	bb.chr18.57799304	-0.038134	0.218918	8	False
chr18	58580308	58580428	bb.chr18.58580308	0.011864	0.044612	8	False
chr18	59298890	59299010	bb.chr18.59298890	-0.017377	0.098188	8	False
chr18	60014957	60015077	bb.chr18.60014957	0.093777	0.088619	8	False
chr18	61067914	61068034	bb.chr18.61067914	-0.010015	0.054102	8	False
chr18	61791534	61791654	bb.chr18.61791534	-0.011801	0.123802	8	False
chr18	62576784	62576904	bb.chr18.62576784	0.009303	0.137452	8	False
chr18	63123344	63123614	BCL2_exon_3	-0.041527	0.056393	8	False
chr18	63123614	63123885	BCL2_exon_3	0.004441	0.041863	8	False
chr18	63123885	63124156	BCL2_exon_3	0.017618	0.049867	8	False
chr18	63124156	63124426	BCL2_exon_3	-0.001040	0.048205	8	False
chr18	63124426	63124697	BCL2_exon_3	-0.056039	0.062710	8	False
chr18	63124697	63124968	BCL2_exon_3	0.012650	0.055372	8	False
chr18	63124968	63125238	BCL2_exon_3	0.022060	0.052561	8	False
chr18	63125238	63125509	BCL2_exon_3	0.025607	0.034943	8	False
chr18	63125509	63125780	BCL2_exon_3	0.011492	0.042895	8	False
chr18	63125780	63126051	BCL2_exon_3	-0.019946	0.044279	8	False
chr18	63126051	63126321	BCL2_exon_3	-0.059924	0.029914	8	False
chr18	63126321	63126592	BCL2_exon_3	-0.006996	0.027743	8	False
chr18	63126592	63126863	BCL2_exon_3	-0.015245	0.046060	8	False
chr18	63126863	63127133	BCL2_exon_3	-0.010801	0.060031	8	False
chr18	63127133	63127404	BCL2_exon_3	0.011648	0.062410	8	False
chr18	63127404	63127675	BCL2_exon_3	0.003710	0.054883	8	False
chr18	63127675	63127945	BCL2_exon_3	-0.000976	0.055610	8	False
chr18	63127945	63128216	BCL2_exon_3	0.003906	0.031784	8	False
chr18	63128216	63128487	BCL2_exon_3	-0.000583	0.053242	8	False
chr18	63128487	63128758	BCL2_exon_3	-0.018061	0.047400	8	False
chr18	63302743	63302863	bb.chr18.63302743	-0.036041	0.121520	8	False
chr18	63318080	63318370	BCL2_exon_2	0.107018	0.055357	8	False
chr18	63318370	63318660	BCL2_exon_2	-0.013416	0.078061	8	False
chr18	63318660	63318951	BCL2_exon_2	0.091825	0.042985	8	False
chr18	63319172	63319470	BCL2_exon_1	0.020975	0.043933	8	False
chr18	63319470	63319768	BCL2_exon_1	0.028270	0.054353	8	False
chr18	64048485	64048605	bb.chr18.64048485	-0.056255	0.120669	8	False
chr18	65311935	65312055	bb.chr18.65311935	-0.053435	0.098295	8	False
chr18	66288936	66289056	bb.chr18.66288936	-0.034095	0.148267	8	False
chr18	67015882	67016002	bb.chr18.67015882	-0.032988	0.116168	8	False
chr18	67772764	67772884	bb.chr18.67772764	0.021047	0.164471	8	False
chr18	68508886	68509006	bb.chr18.68508886	-0.022853	0.069453	8	False
chr18	69233439	69233559	bb.chr18.69233439	0.006990	0.283470	8	False
chr18	69898283	69898403	bb.chr18.69898283	-0.002095	0.095899	8	False
chr18	70752662	70752782	bb.chr18.70752662	0.011685	0.098696	8	False
chr18	71480974	71481094	bb.chr18.71480974	-0.020503	0.190376	8	False
chr18	72210444	72210564	bb.chr18.72210444	0.063442	0.176444	8	False
chr18	73308338	73308458	bb.chr18.73308338	0.085025	0.272168	8	False
chr18	74886958	74887078	bb.chr18.74886958	-0.005460	0.052600	8	False
chr18	75649480	75649600	bb.chr18.75649480	-0.048701	0.085261	8	False
chr18	76389037	76389157	bb.chr18.76389037	0.014789	0.068512	8	False
chr18	77139795	77139915	bb.chr18.77139795	0.020063	0.053505	8	False
chr18	77879067	77879187	bb.chr18.77879067	0.061372	0.175518	8	False
chr18	78564444	78564564	bb.chr18.78564444	0.018082	0.100348	8	False
chr18	79553526	79553646	bb.chr18.79553526	-0.061911	0.124039	8	False
chr19	680785	680905	bb.chr19.680785	0.010119	0.102954	8	False
chr19	852296	852416	ELANE_exon_1	-0.014226	0.085045	8	False
chr19	852874	853031	ELANE_exon_2	-0.043854	0.140601	8	False
chr19	853260	853402	ELANE_exon_3	0.010168	0.063409	8	False
chr19	855562	855793	ELANE_exon_4	-0.000885	0.052325	8	False
chr19	855956	856242	ELANE_exon_5	0.004091	0.062106	8	False
chr19	1673450	1673570	bb.chr19.1673450	0.010917	0.127443	8	False
chr19	2325301	2325421	bb.chr19.2325301	-0.022816	0.089434	8	False
chr19	3338834	3338954	bb.chr19.3338834	0.018425	0.083695	8	False
chr19	4025609	4025729	bb.chr19.4025609	0.038103	0.106892	8	False
chr19	4043287	4043407	ZBTB7A_exon_3	-0.005081	0.126361	8	False
chr19	4043419	4043643	ZBTB7A_exon_3	0.057013	0.065453	8	False
chr19	4043758	4043878	ZBTB7A_exon_3	-0.019112	0.288152	8	False
chr19	4043901	4044124	ZBTB7A_exon_3	0.062188	0.085550	8	False
chr19	4044124	4044348	ZBTB7A_exon_3	0.082343	0.098422	8	False
chr19	4044376	4044701	ZBTB7A_exon_3	0.073991	0.133156	8	False
chr19	4044729	4045001	ZBTB7A_exon_3	0.064598	0.056080	8	False
chr19	4045001	4045273	ZBTB7A_exon_3	-0.000633	0.089523	8	False
chr19	4045273	4045545	ZBTB7A_exon_3	-0.007794	0.114100	8	False
chr19	4045545	4045817	ZBTB7A_exon_3	-0.009115	0.130740	8	False
chr19	4045817	4046089	ZBTB7A_exon_3	0.014169	0.077339	8	False
chr19	4046089	4046362	ZBTB7A_exon_3	0.033727	0.046598	8	False
chr19	4046477	4046768	ZBTB7A_exon_3	0.050513	0.030769	8	False
chr19	4046768	4047059	ZBTB7A_exon_3	0.006900	0.147016	8	False
chr19	4047059	4047350	ZBTB7A_exon_3	-0.038242	0.125938	8	False
chr19	4047350	4047642	ZBTB7A_exon_3	0.025195	0.086157	8	False
chr19	4047771	4048007	ZBTB7A_exon_3	0.009140	0.138604	8	False
chr19	4048007	4048243	ZBTB7A_exon_3	0.008454	0.072913	8	False
chr19	4053969	4054224	ZBTB7A_exon_2	-0.055936	0.097864	8	False
chr19	4054224	4054479	ZBTB7A_exon_2	-0.059572	0.163702	8	False
chr19	4054479	4054735	ZBTB7A_exon_2	0.006069	0.109227	8	False
chr19	4054735	4054990	ZBTB7A_exon_2	0.032282	0.086988	8	False
chr19	4054990	4055246	ZBTB7A_exon_2	-0.023283	0.087860	8	False
chr19	4066680	4066898	ZBTB7A_exon_1	0.014564	0.121064	8	False
chr19	4636874	4636994	bb.chr19.4636874	0.013341	0.121002	8	False
chr19	5352453	5352573	bb.chr19.5352453	0.003101	0.167216	8	False
chr19	6654328	6654448	bb.chr19.6654328	0.027267	0.072883	8	False
chr19	7905690	7905810	bb.chr19.7905690	-0.003820	0.124023	8	False
chr19	8608654	8608774	bb.chr19.8608654	0.009739	0.108295	8	False
chr19	9289260	9289380	bb.chr19.9289260	-0.005244	0.140414	8	False
chr19	10133344	10133700	DNMT1_exon_41	-0.013563	0.069392	8	False
chr19	10134209	10134329	DNMT1_exon_40	0.016549	0.082853	8	False
chr19	10135732	10135852	DNMT1_exon_39	-0.008711	0.101179	8	False
chr19	10136119	10136286	DNMT1_exon_38	-0.044355	0.098447	8	False
chr19	10137083	10137279	DNMT1_exon_37	-0.047657	0.083439	8	False
chr19	10137830	10138008	DNMT1_exon_36	-0.063847	0.100443	8	False
chr19	10138437	10138604	DNMT1_exon_35	-0.044554	0.074102	8	False
chr19	10139674	10139816	DNMT1_exon_34	0.018627	0.067705	8	False
chr19	10140044	10140327	DNMT1_exon_33	0.005725	0.037334	8	False
chr19	10140783	10140903	DNMT1_exon_32	0.030448	0.084408	8	False
chr19	10141099	10141219	DNMT1_exon_31	0.019666	0.040080	8	False
chr19	10142026	10142219	DNMT1_exon_30	-0.072425	0.093145	8	False
chr19	10143764	10143986	DNMT1_exon_29	0.054041	0.031239	8	False
chr19	10146349	10146523	DNMT1_exon_28	-0.045588	0.080163	8	False
chr19	10148882	10149016	DNMT1_exon_27	-0.005503	0.071095	8	False
chr19	10149451	10149656	DNMT1_exon_26	0.014407	0.046093	8	False
chr19	10149849	10149969	DNMT1_exon_25	0.023716	0.048803	8	False
chr19	10151396	10151544	DNMT1_exon_24	-0.024052	0.039249	8	False
chr19	10151743	10151863	DNMT1_exon_23	0.022562	0.074876	8	False
chr19	10154291	10154478	DNMT1_exon_22	0.009637	0.031029	8	False
chr19	10154584	10154772	DNMT1_exon_21	0.023514	0.062789	8	False
chr19	10154903	10155055	DNMT1_exon_20	-0.048317	0.040615	8	False
chr19	10155834	10155954	DNMT1_exon_19	0.021343	0.066697	8	False
chr19	10156388	10156508	DNMT1_exon_18	0.019034	0.069649	8	False
chr19	10159651	10159771	DNMT1_exon_17	-0.022752	0.060680	8	False
chr19	10159824	10159944	DNMT1_exon_16	0.040251	0.065927	8	False
chr19	10159972	10160092	DNMT1_exon_15	0.011271	0.050968	8	False
chr19	10160378	10160498	DNMT1_exon_14	0.020173	0.094676	8	False
chr19	10162652	10162772	DNMT1_exon_13	0.018745	0.047145	8	False
chr19	10163271	10163391	DNMT1_exon_12	0.053839	0.044574	8	False
chr19	10166576	10166696	DNMT1_exon_11	0.052337	0.093144	8	False
chr19	10168264	10168384	DNMT1_exon_10	-0.000245	0.050230	8	False
chr19	10173080	10173200	DNMT1_exon_9	0.001183	0.050895	8	False
chr19	10173859	10173979	DNMT1_exon_8	-0.015006	0.056732	8	False
chr19	10175515	10175635	DNMT1_exon_7	0.012385	0.078998	8	False
chr19	10177248	10177368	DNMT1_exon_6	0.029809	0.067477	8	False
chr19	10180348	10180568	DNMT1_exon_4	0.058298	0.059205	8	False
chr19	10180770	10180890	DNMT1_exon_3	0.007593	0.064034	8	False
chr19	10181981	10182101	DNMT1_exon_2	0.010476	0.074381	8	False
chr19	10194818	10194952	DNMT1_exon_1	-0.013073	0.131708	8	False
chr19	10468738	10468858	bb.chr19.10468738	-0.038015	0.112076	8	False
chr19	11377205	11377482	EPOR_exon_8	0.018343	0.069550	8	False
chr19	11377482	11377760	EPOR_exon_8	-0.019521	0.062753	8	False
chr19	11377760	11378038	EPOR_exon_8	0.007478	0.035920	8	False
chr19	11378038	11378316	EPOR_exon_8	0.047990	0.075916	8	False
chr19	11378316	11378594	EPOR_exon_8	0.089876	0.086398	8	False
chr19	11378687	11378807	EPOR_exon_7	0.030367	0.066514	8	False
chr19	11380868	11380988	EPOR_exon_6	-0.034329	0.067565	8	False
chr19	11381054	11381208	EPOR_exon_5	-0.052566	0.103449	8	False
chr19	11381690	11381848	EPOR_exon_4	-0.027904	0.115897	8	False
chr19	11381928	11382104	EPOR_exon_3	-0.052045	0.064467	8	False
chr19	11383095	11383231	EPOR_exon_2	0.004089	0.107149	8	False
chr19	11384091	11384313	EPOR_exon_1	0.049482	0.141592	8	False
chr19	11736740	11736860	bb.chr19.11736740	0.033419	0.100729	8	False
chr19	12943711	12943970	CALR_exon_9	-0.029463	0.048728	8	False
chr19	12943970	12944229	CALR_exon_9	-0.032501	0.056998	8	False
chr19	12944229	12944488	CALR_exon_9	-0.050063	0.058522	8	False
chr19	13207106	13207226	bb.chr19.13207106	0.001939	0.111453	8	False
chr19	13864503	13864623	bb.chr19.13864503	0.044315	0.134301	8	False
chr19	14861226	14861346	bb.chr19.14861226	-0.099869	0.351473	8	True
chr19	15159036	15159313	NOTCH3_exon_33	0.007356	0.039996	8	False
chr19	15159313	15159590	NOTCH3_exon_33	0.015622	0.023630	8	False
chr19	15159590	15159867	NOTCH3_exon_33	0.005327	0.050567	8	False
chr19	15159867	15160144	NOTCH3_exon_33	-0.012664	0.085874	8	False
chr19	15160144	15160421	NOTCH3_exon_33	0.045870	0.063494	8	False
chr19	15160435	15160690	NOTCH3_exon_33	0.090850	0.076635	8	False
chr19	15160690	15160946	NOTCH3_exon_33	-0.029902	0.117749	8	False
chr19	15160946	15161201	NOTCH3_exon_33	0.010988	0.135463	8	False
chr19	15161201	15161457	NOTCH3_exon_33	-0.014522	0.140117	8	False
chr19	15161457	15161713	NOTCH3_exon_33	-0.057460	0.073468	8	False
chr19	15162454	15162574	NOTCH3_exon_32	0.114136	0.098242	8	False
chr19	15165366	15165514	NOTCH3_exon_31	-0.014334	0.079642	8	False
chr19	15165785	15166090	NOTCH3_exon_30	0.005865	0.043308	8	False
chr19	15167247	15167410	NOTCH3_exon_29	-0.033432	0.072161	8	False
chr19	15170079	15170199	NOTCH3_exon_28	-0.071436	0.134817	8	False
chr19	15170329	15170552	NOTCH3_exon_27	0.011046	0.088999	8	False
chr19	15170669	15170824	NOTCH3_exon_26	0.007616	0.077069	8	False
chr19	15174066	15174399	NOTCH3_exon_25	0.011616	0.069813	8	False
chr19	15177523	15177806	NOTCH3_exon_24	0.012754	0.171794	8	False
chr19	15177806	15178089	NOTCH3_exon_24	0.000628	0.147209	8	False
chr19	15178820	15178940	NOTCH3_exon_23	0.025230	0.063680	8	False
chr19	15179023	15179281	NOTCH3_exon_22	0.034597	0.096501	8	False
chr19	15179362	15179495	NOTCH3_exon_21	0.017032	0.066604	8	False
chr19	15180070	15180255	NOTCH3_exon_20	-0.096021	0.074527	8	False
chr19	15180679	15180827	NOTCH3_exon_19	-0.077510	0.094886	8	False
chr19	15180959	15181161	NOTCH3_exon_18	0.030812	0.084162	8	False
chr19	15181574	15181800	NOTCH3_exon_17	0.068387	0.075167	8	False
chr19	15184293	15184449	NOTCH3_exon_16	-0.028702	0.072177	8	False
chr19	15184901	15185021	NOTCH3_exon_15	0.016317	0.123439	8	False
chr19	15185255	15185407	NOTCH3_exon_14	-0.018301	0.066962	8	False
chr19	15185485	15185678	NOTCH3_exon_13	-0.015490	0.036479	8	False
chr19	15186871	15186991	NOTCH3_exon_12	-0.067895	0.079205	8	False
chr19	15187103	15187337	NOTCH3_exon_11	-0.000044	0.061900	8	False
chr19	15187876	15187996	NOTCH3_exon_10	0.013792	0.079176	8	False
chr19	15188230	15188350	NOTCH3_exon_9	0.003390	0.106006	8	False
chr19	15188987	15189173	NOTCH3_exon_8	-0.032052	0.097541	8	False
chr19	15189271	15189427	NOTCH3_exon_7	0.041027	0.030412	8	False
chr19	15191422	15191656	NOTCH3_exon_6	-0.009716	0.074196	8	False
chr19	15191744	15191864	NOTCH3_exon_5	-0.005615	0.075972	8	False
chr19	15191958	15192297	NOTCH3_exon_4	0.059301	0.081355	8	False
chr19	15192375	15192518	NOTCH3_exon_3	0.008374	0.056975	8	False
chr19	15197489	15197609	NOTCH3_exon_2	0.041899	0.134713	8	False
chr19	15200786	15200994	NOTCH3_exon_1	0.009336	0.178887	8	False
chr19	16129857	16129977	bb.chr19.16129857	0.025854	0.080625	8	False
chr19	17158626	17158746	bb.chr19.17158626	-0.005746	0.146974	8	False
chr19	18149839	18149959	bb.chr19.18149839	0.104935	0.085325	8	False
chr19	18848340	18848460	bb.chr19.18848340	0.011898	0.052784	8	False
chr19	19508673	19508793	bb.chr19.19508673	0.021361	0.107929	8	False
chr19	21423567	21423687	bb.chr19.21423567	-0.068921	0.284129	8	False
chr19	22427878	22427998	bb.chr19.22427878	0.005449	0.100275	8	False
chr19	23250245	23250365	bb.chr19.23250245	-0.051226	0.146490	8	False
chr19	23357694	23357932	ZNF91_exon_4	-0.006460	0.155170	8	False
chr19	23357950	23358215	ZNF91_exon_4	0.058128	0.055808	8	False
chr19	23358215	23358481	ZNF91_exon_4	-0.001993	0.073091	8	False
chr19	23358481	23358746	ZNF91_exon_4	0.033184	0.060610	8	False
chr19	23358746	23359012	ZNF91_exon_4	-0.077716	0.052317	8	False
chr19	23360226	23360346	ZNF91_exon_4	0.023494	0.093363	8	False
chr19	23360825	23360945	ZNF91_exon_4	-0.084601	0.184318	8	False
chr19	23361064	23361288	ZNF91_exon_4	-0.037327	0.059471	8	False
chr19	23361537	23361753	ZNF91_exon_4	0.041678	0.051384	8	False
chr19	23362130	23362427	ZNF91_exon_4	0.045889	0.069439	8	False
chr19	23362427	23362724	ZNF91_exon_4	0.036871	0.082155	8	False
chr19	23373720	23373840	ZNF91_exon_3	0.015619	0.078110	8	False
chr19	23395323	23395470	ZNF91_exon_1	-0.048427	0.107896	8	False
chr19	23995323	23995443	bb.chr19.23995323	0.039196	0.074674	8	False
chr19	27756582	27756702	bb.chr19.27756582	-0.017155	0.058850	8	False
chr19	28423497	28423617	bb.chr19.28423497	0.018033	0.083318	8	False
chr19	29112142	29112262	bb.chr19.29112142	-0.002091	0.059817	8	False
chr19	30077454	30077574	bb.chr19.30077454	0.024085	0.096435	8	False
chr19	30793839	30793959	bb.chr19.30793839	-0.025496	0.088652	8	False
chr19	31433683	31433803	bb.chr19.31433683	-0.009543	0.034103	8	False
chr19	32103903	32104023	bb.chr19.32103903	-0.008799	0.141053	8	False
chr19	32749604	32749724	bb.chr19.32749604	0.050331	0.080948	8	False
chr19	33299932	33300192	CEBPA_exon_1	-0.054361	0.058316	8	False
chr19	33300192	33300452	CEBPA_exon_1	-0.092683	0.059968	8	False
chr19	33300452	33300712	CEBPA_exon_1	0.013778	0.073488	8	False
chr19	33300712	33300972	CEBPA_exon_1	0.009140	0.078233	8	False
chr19	33300972	33301232	CEBPA_exon_1	0.026026	0.053474	8	False
chr19	33301232	33301492	CEBPA_exon_1	-0.007976	0.099581	8	False
chr19	33301492	33301752	CEBPA_exon_1	-0.012213	0.136872	8	False
chr19	33301752	33302012	CEBPA_exon_1	-0.045596	0.235949	8	False
chr19	33302012	33302272	CEBPA_exon_1	-0.007312	0.152204	8	False
chr19	33302272	33302533	CEBPA_exon_1	-0.106176	0.150409	8	False
chr19	33430297	33430417	bb.chr19.33430297	0.033233	0.058482	8	False
chr19	34065639	34065759	bb.chr19.34065639	0.010970	0.115315	8	False
chr19	34740507	34740627	bb.chr19.34740507	-0.042105	0.254779	8	False
chr19	35432416	35432536	bb.chr19.35432416	0.003080	0.079263	8	False
chr19	37403506	37403626	bb.chr19.37403506	0.025813	0.101865	8	False
chr19	38422064	38422184	bb.chr19.38422064	-0.009655	0.091427	8	False
chr19	39737163	39737283	bb.chr19.39737163	-0.028392	0.065370	8	False
chr19	40739777	40739897	bb.chr19.40739777	0.058084	0.082878	8	False
chr19	41758287	41758407	bb.chr19.41758287	0.000321	0.018128	8	False
chr19	42973931	42974051	bb.chr19.42973931	-0.078272	0.274611	8	False
chr19	43694314	43694434	bb.chr19.43694314	0.046711	0.142002	8	False
chr19	45053344	45053464	bb.chr19.45053344	-0.038670	0.069331	8	False
chr19	45707047	45707167	bb.chr19.45707047	0.013456	0.084139	8	False
