chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chrX	86156628	86304501	Antitarget	0.446155	0.559336	25	True
chrX	86304501	86452374	Antitarget	0.430213	0.638433	25	True
chrX	86452374	86600247	Antitarget	0.442395	0.666452	25	True
chrX	86600247	86748120	Antitarget	0.452828	0.647433	25	True
chrX	86748120	86895993	Antitarget	0.470333	0.645504	25	True
chrX	86895993	87043866	Antitarget	0.410093	0.621484	25	True
chrX	87044366	87044485	chrX_86299369_86299488	0.508714	0.494755	25	True
chrX	87044985	87197158	Antitarget	0.453683	0.554548	25	True
chrX	87197158	87349331	Antitarget	0.437779	0.577279	25	True
chrX	87349331	87501504	Antitarget	0.444174	0.674777	25	True
chrX	87501504	87653677	Antitarget	0.456066	0.602535	25	True
chrX	87653677	87805851	Antitarget	0.423098	0.718388	25	True
chrX	87805851	87958024	Antitarget	0.480920	0.559422	25	True
chrX	87958024	88110197	Antitarget	0.427566	0.519427	25	True
chrX	88110197	88262370	Antitarget	0.456838	0.614830	25	True
chrX	88262370	88414544	Antitarget	0.509996	0.483344	25	True
chrX	88415044	88415163	chrX_87670045_87670164	0.474355	0.511726	25	True
chrX	88415663	88559706	Antitarget	0.487606	0.516416	25	True
chrX	88559706	88703749	Antitarget	0.442551	0.673179	25	True
chrX	88703749	88847792	Antitarget	0.419895	0.641639	25	True
chrX	88847792	88991835	Antitarget	0.464516	0.563234	25	True
chrX	88991835	89135879	Antitarget	0.394275	0.746793	25	True
chrX	89135879	89279922	Antitarget	0.451793	0.561619	25	True
chrX	89279922	89423965	Antitarget	0.343952	0.782806	25	True
chrX	89423965	89568008	Antitarget	0.446321	0.752974	25	True
chrX	89568008	89712051	Antitarget	0.394654	0.601985	25	True
chrX	89712051	89856095	Antitarget	0.431346	0.554853	25	True
chrX	89856595	89856714	chrX_89111594_89111713	0.501872	0.439869	25	True
chrX	89857214	90017906	Antitarget	0.454238	0.540817	25	True
chrX	90017906	90178599	Antitarget	0.441338	0.660486	25	True
chrX	90178599	90339292	Antitarget	0.481630	0.480961	25	True
chrX	90339292	90499984	Antitarget	0.440329	0.598448	25	True
chrX	90499984	90660677	Antitarget	0.439612	0.577303	25	True
chrX	90660677	90821370	Antitarget	0.438353	0.653343	25	True
chrX	90821370	90982063	Antitarget	0.462358	0.582030	25	True
chrX	90982563	90982682	chrX_90237562_90237681	0.519235	0.502738	25	True
chrX	90983182	91139536	Antitarget	0.466955	0.531603	25	True
chrX	91139536	91295891	Antitarget	0.459711	0.489648	25	True
chrX	91295891	91452245	Antitarget	0.451258	0.622240	25	True
chrX	91452245	91608600	Antitarget	0.450310	0.618803	25	True
chrX	91608600	91764955	Antitarget	0.475971	0.488168	25	True
chrX	91764955	91921309	Antitarget	0.413886	0.689887	25	True
chrX	91921309	92077664	Antitarget	0.483380	0.455156	25	True
chrX	92077664	92234018	Antitarget	0.485839	0.480158	25	True
chrX	92234018	92390373	Antitarget	0.438513	0.509175	25	True
chrX	92390373	92546728	Antitarget	0.488196	0.581876	25	True
chrX	92547228	92547347	chrX_91802227_91802346	0.308814	0.957098	25	True
chrX	92547847	92691563	Antitarget	0.354028	0.720935	25	True
chrX	92691563	92835280	Antitarget	0.442322	0.551159	25	True
chrX	92835280	92978997	Antitarget	0.449832	0.447966	25	True
chrX	92978997	93122713	Antitarget	0.453898	0.551717	25	True
chrX	93122713	93266430	Antitarget	0.429899	0.676049	25	True
chrX	93266430	93410147	Antitarget	0.371261	0.721093	25	True
chrX	93410147	93553864	Antitarget	0.394193	0.633695	25	True
chrX	93554364	93554483	chrX_92809363_92809482	0.568885	0.448796	25	True
chrX	93554983	93705730	Antitarget	0.475815	0.622906	25	True
chrX	93705730	93856478	Antitarget	0.381706	0.628054	25	True
chrX	93856478	94007226	Antitarget	0.441413	0.535965	25	True
chrX	94007226	94157974	Antitarget	0.442280	0.589156	25	True
chrX	94157974	94308722	Antitarget	0.342922	0.814253	25	True
chrX	94308722	94459470	Antitarget	0.443635	0.620834	25	True
chrX	94459970	94460089	chrX_93714969_93715088	0.573601	0.489761	25	True
chrX	94460589	94607662	Antitarget	0.430508	0.678701	25	True
chrX	94607662	94754736	Antitarget	0.459168	0.596437	25	True
chrX	94754736	94901810	Antitarget	0.473038	0.502739	25	True
chrX	94901810	95048883	Antitarget	0.437652	0.486073	25	True
chrX	95048883	95195957	Antitarget	0.407429	0.616362	25	True
chrX	95195957	95343031	Antitarget	0.439962	0.649036	25	True
chrX	95343031	95490104	Antitarget	0.509338	0.554650	25	True
chrX	95490104	95637178	Antitarget	0.437560	0.502304	25	True
chrX	95637178	95784252	Antitarget	0.429408	0.537342	25	True
chrX	95784752	95784871	chrX_95039751_95039870	0.496520	0.518881	25	True
chrX	95785371	95938559	Antitarget	0.445933	0.467025	25	True
chrX	95938559	96091748	Antitarget	0.409362	0.539464	25	True
chrX	96091748	96244936	Antitarget	0.471253	0.580959	25	True
chrX	96244936	96398125	Antitarget	0.467523	0.540237	25	True
chrX	96398125	96551314	Antitarget	0.465517	0.516325	25	True
chrX	96551814	96551933	chrX_95806813_95806932	0.490115	0.445840	25	True
chrX	96552433	96718026	Antitarget	0.488329	0.537590	25	True
chrX	96718026	96883619	Antitarget	0.549801	0.646204	25	True
chrX	96883619	97049212	Antitarget	0.445180	0.678199	25	True
chrX	97049212	97214806	Antitarget	0.448416	0.651141	25	True
chrX	97215306	97215425	chrX_96470305_96470424	0.522702	0.513363	25	True
chrX	97215925	97367718	Antitarget	0.556608	0.624190	25	True
chrX	97367718	97519512	Antitarget	0.471453	0.528427	25	True
chrX	97519512	97671306	Antitarget	0.485529	0.518134	25	True
chrX	97671306	97823099	Antitarget	0.522947	0.582089	25	True
chrX	97823099	97974893	Antitarget	0.407396	0.687065	25	True
chrX	97974893	98126687	Antitarget	0.448591	0.637915	25	True
chrX	98126687	98278481	Antitarget	0.440142	0.545604	25	True
chrX	98278481	98430274	Antitarget	0.456192	0.632584	25	True
chrX	98430274	98582068	Antitarget	0.417025	0.664813	25	True
chrX	98582068	98733862	Antitarget	0.425462	0.549581	25	True
chrX	98733862	98885655	Antitarget	0.408011	0.630377	25	True
chrX	98885655	99037449	Antitarget	0.448241	0.574550	25	True
chrX	99037449	99189243	Antitarget	0.344190	0.772528	25	True
chrX	99189243	99341037	Antitarget	0.416059	0.697617	25	True
chrX	99341037	99492830	Antitarget	0.450994	0.601937	25	True
chrX	99492830	99644624	Antitarget	0.460755	0.642368	25	True
chrX	99644624	99796418	Antitarget	0.442397	0.620891	25	True
chrX	99796418	99948211	Antitarget	0.476896	0.442897	25	True
chrX	99948211	100100005	Antitarget	0.408763	0.615863	25	True
chrX	100100005	100251799	Antitarget	0.436646	0.555394	25	True
chrX	100251799	100403593	Antitarget	0.450435	0.568614	25	True
chrX	100404093	100404212	chrX_99659091_99659210	0.508828	0.460662	25	True
chrX	100404712	100563182	Antitarget	0.470924	0.681461	25	True
chrX	100563182	100721652	Antitarget	0.465520	0.655281	25	True
chrX	100880122	101038592	Antitarget	0.439701	0.425811	25	True
chrX	101038592	101197062	Antitarget	0.469446	0.503988	25	True
chrX	101197062	101355532	Antitarget	0.465123	0.472628	25	True
chrX	101356032	101356272	Target=1055;ProbeIdx=11;BTK_Ex_15,Target=1055;ProbeIdx=23;BTK_Ex_15	0.570099	0.372360	25	True
chrX	101356772	101444842	Antitarget	0.482302	0.493938	25	True
chrX	101445342	101445461	chrX_100700330_100700449	0.505635	0.510754	25	True
chrX	101445961	101589766	Antitarget	0.496284	0.527025	25	True
chrX	101589766	101733572	Antitarget	0.457961	0.543632	25	True
chrX	101733572	101877378	Antitarget	0.444611	0.549996	25	True
chrX	101877378	102021184	Antitarget	0.460811	0.545651	25	True
chrX	102021184	102164990	Antitarget	0.441926	0.579575	25	True
chrX	102164990	102308796	Antitarget	0.449329	0.465719	25	True
chrX	102308796	102452601	Antitarget	0.488150	0.596937	25	True
chrX	102452601	102596407	Antitarget	0.467275	0.632472	25	True
chrX	102596407	102740213	Antitarget	0.453164	0.683168	25	True
chrX	102740213	102884019	Antitarget	0.507235	0.520426	25	True
chrX	102884019	103027825	Antitarget	0.461314	0.627182	25	True
chrX	103027825	103171631	Antitarget	0.477620	0.576461	25	True
chrX	103172131	103172250	chrX_102427059_102427178	0.528576	0.484591	25	True
chrX	103172750	103322875	Antitarget	0.481334	0.573078	25	True
chrX	103322875	103473000	Antitarget	0.475758	0.551319	25	True
chrX	103473000	103623126	Antitarget	0.433235	0.590127	25	True
chrX	103623126	103773251	Antitarget	0.466235	0.689199	25	True
chrX	103773251	103923376	Antitarget	0.466738	0.687278	25	True
chrX	103923376	104073502	Antitarget	0.428991	0.459132	25	True
chrX	104073502	104223627	Antitarget	0.486126	0.473203	25	True
chrX	104223627	104373752	Antitarget	0.447989	0.554657	25	True
chrX	104373752	104523878	Antitarget	0.474446	0.615905	25	True
chrX	104524378	104524497	chrX_103769059_103769178	0.522883	0.495840	25	True
chrX	104524997	104674273	Antitarget	0.429967	0.673525	25	True
chrX	104674273	104823550	Antitarget	0.416764	0.744862	25	True
chrX	104823550	104972827	Antitarget	0.463672	0.719776	25	True
chrX	104972827	105122103	Antitarget	0.468034	0.423760	25	True
chrX	105122103	105271380	Antitarget	0.457120	0.614764	25	True
chrX	105271380	105420657	Antitarget	0.460090	0.572994	25	True
chrX	105420657	105569934	Antitarget	0.441712	0.565674	25	True
chrX	105569934	105719210	Antitarget	0.421464	0.747747	25	True
chrX	105719210	105868487	Antitarget	0.456962	0.517250	25	True
chrX	105868487	106017764	Antitarget	0.387247	0.613303	25	True
chrX	106017764	106167040	Antitarget	0.452839	0.582796	25	True
chrX	106167040	106316317	Antitarget	0.461154	0.652302	25	True
chrX	106316317	106465594	Antitarget	0.416295	0.665342	25	True
chrX	106465594	106614871	Antitarget	0.449314	0.478178	25	True
chrX	106614871	106764147	Antitarget	0.448854	0.600883	25	True
chrX	106764147	106913424	Antitarget	0.480614	0.512565	25	True
chrX	106913424	107062701	Antitarget	0.470220	0.615985	25	True
chrX	107062701	107211977	Antitarget	0.481572	0.549799	25	True
chrX	107211977	107361254	Antitarget	0.421453	0.583541	25	True
chrX	107361254	107510531	Antitarget	0.481683	0.454180	25	True
chrX	107510531	107659808	Antitarget	0.476925	0.654528	25	True
chrX	107659808	107809084	Antitarget	0.486110	0.578609	25	True
chrX	107809084	107958361	Antitarget	0.471151	0.634280	25	True
chrX	107958361	108107638	Antitarget	0.424027	0.630575	25	True
chrX	108107638	108256914	Antitarget	0.450800	0.545274	25	True
chrX	108256914	108406191	Antitarget	0.456010	0.568905	25	True
chrX	108406191	108555468	Antitarget	0.337189	0.783257	25	True
chrX	108555468	108704745	Antitarget	0.441846	0.524663	25	True
chrX	108704745	108854021	Antitarget	0.430573	0.504508	25	True
chrX	108854021	109003298	Antitarget	0.438459	0.606568	25	True
chrX	109003298	109152575	Antitarget	0.452344	0.545378	25	True
chrX	109152575	109301851	Antitarget	0.466559	0.701917	25	True
chrX	109301851	109451128	Antitarget	0.441599	0.795248	25	True
chrX	109451128	109600405	Antitarget	0.415774	0.650166	25	True
chrX	109600405	109749682	Antitarget	0.491261	0.576925	25	True
chrX	109749682	109898958	Antitarget	0.488244	0.545564	25	True
chrX	109898958	110048235	Antitarget	0.444270	0.605925	25	True
chrX	110048235	110197512	Antitarget	0.473544	0.590960	25	True
chrX	110197512	110346788	Antitarget	0.482327	0.493525	25	True
chrX	110346788	110496065	Antitarget	0.485322	0.535063	25	True
chrX	110496065	110645342	Antitarget	0.489944	0.628243	25	True
chrX	110645342	110794619	Antitarget	0.362096	0.771863	25	True
chrX	110794619	110943895	Antitarget	0.449234	0.652710	25	True
chrX	110943895	111093172	Antitarget	0.430380	0.650138	25	True
chrX	111093172	111242449	Antitarget	0.418833	0.502262	25	True
chrX	111242449	111391725	Antitarget	0.443745	0.516428	25	True
chrX	111391725	111541002	Antitarget	0.498287	0.680192	25	True
chrX	111541002	111690279	Antitarget	0.488800	0.561133	25	True
chrX	111690279	111839556	Antitarget	0.475966	0.570351	25	True
chrX	111839556	111988832	Antitarget	0.469248	0.627781	25	True
chrX	111988832	112138109	Antitarget	0.436948	0.559155	25	True
chrX	112138109	112287386	Antitarget	0.464884	0.615124	25	True
chrX	112287386	112436663	Antitarget	0.457713	0.458236	25	True
chrX	112437163	112437282	chrX_111680391_111680510	0.506346	0.468766	25	True
chrX	112437782	112586158	Antitarget	0.468112	0.626400	25	True
chrX	112586158	112734534	Antitarget	0.432670	0.521852	25	True
chrX	112734534	112882910	Antitarget	0.470061	0.633108	25	True
chrX	112882910	113031286	Antitarget	0.519456	0.586226	25	True
chrX	113031286	113179663	Antitarget	0.444728	0.710647	25	True
chrX	113179663	113328039	Antitarget	0.443617	0.547986	25	True
chrX	113328039	113476415	Antitarget	0.453255	0.560921	25	True
chrX	113476415	113624791	Antitarget	0.501475	0.546020	25	True
chrX	113624791	113773168	Antitarget	0.449588	0.570074	25	True
chrX	113773168	113921544	Antitarget	0.470555	0.564553	25	True
chrX	113921544	114069920	Antitarget	0.493481	0.501582	25	True
chrX	114069920	114218296	Antitarget	0.457834	0.425087	25	True
chrX	114218296	114366673	Antitarget	0.424155	0.614327	25	True
chrX	114366673	114515049	Antitarget	0.453639	0.596022	25	True
chrX	114515049	114663425	Antitarget	0.475938	0.547581	25	True
chrX	114663425	114811801	Antitarget	0.496703	0.623853	25	True
chrX	114811801	114960178	Antitarget	0.439423	0.452297	25	True
chrX	114960178	115108554	Antitarget	0.436430	0.649635	25	True
chrX	115108554	115256930	Antitarget	0.454933	0.594188	25	True
chrX	115256930	115405306	Antitarget	0.535638	0.464193	25	True
chrX	115405306	115553683	Antitarget	0.481690	0.579850	25	True
chrX	115554183	115554302	chrX_114788518_114788637	0.509563	0.486436	25	True
chrX	115554802	115707236	Antitarget	0.477603	0.485672	25	True
chrX	115707236	115859671	Antitarget	0.353765	0.780602	25	True
chrX	115859671	116012106	Antitarget	0.401575	0.646787	25	True
chrX	116012106	116164540	Antitarget	0.468919	0.409307	25	True
chrX	116164540	116316975	Antitarget	0.438293	0.611408	25	True
chrX	116316975	116469410	Antitarget	0.441699	0.532277	25	True
chrX	116469410	116621845	Antitarget	0.421540	0.488965	25	True
chrX	116622345	116622464	chrX_115756313_115756432	0.518508	0.466848	25	True
chrX	116622964	116764623	Antitarget	0.613092	0.907273	25	True
chrX	116764623	116906282	Antitarget	0.480842	0.947439	25	True
chrX	116906282	117047941	Antitarget	0.428028	0.630996	25	True
chrX	117047941	117189600	Antitarget	0.461568	0.512264	25	True
chrX	117189600	117331259	Antitarget	0.492542	0.361305	25	True
chrX	117331259	117472918	Antitarget	0.402440	0.525449	25	True
chrX	117473418	117473537	chrX_116607381_116607500	0.543458	0.488706	25	True
chrX	117474037	117620504	Antitarget	0.411275	0.637334	25	True
chrX	117620504	117766972	Antitarget	0.468673	0.664294	25	True
chrX	117766972	117913440	Antitarget	0.485146	0.487871	25	True
chrX	117913440	118059908	Antitarget	0.484485	0.539220	25	True
chrX	118059908	118206376	Antitarget	0.484124	0.584803	25	True
chrX	118206376	118352844	Antitarget	0.444230	0.622534	25	True
chrX	118352844	118499312	Antitarget	0.454817	0.647114	25	True
chrX	118499812	118499931	chrX_117633775_117633894	0.521512	0.508078	25	True
chrX	118500431	118652956	Antitarget	0.468259	0.576657	25	True
chrX	118652956	118805482	Antitarget	0.479262	0.499479	25	True
chrX	118805482	118958008	Antitarget	0.471303	0.614228	25	True
chrX	118958008	119110534	Antitarget	0.494324	0.544538	25	True
chrX	119110534	119263060	Antitarget	0.475281	0.571501	25	True
chrX	119263060	119415586	Antitarget	0.453818	0.549513	25	True
chrX	119415586	119568112	Antitarget	0.486967	0.437923	25	True
chrX	119568112	119720638	Antitarget	0.469346	0.499031	25	True
chrX	119720638	119873164	Antitarget	0.440884	0.563699	25	True
chrX	119873164	120025690	Antitarget	0.505299	0.473279	25	True
chrX	120025690	120178216	Antitarget	0.449503	0.629105	25	True
chrX	120178216	120330742	Antitarget	0.470489	0.632303	25	True
chrX	120331242	120331361	chrX_119465097_119465216	0.523966	0.506492	25	True
chrX	120331861	120475724	Antitarget	0.485346	0.589826	25	True
chrX	120475724	120619588	Antitarget	0.492120	0.517654	25	True
chrX	120619588	120763451	Antitarget	0.489827	0.632896	25	True
chrX	120763451	120907315	Antitarget	0.477592	0.403765	25	True
chrX	120907315	121051178	Antitarget	0.362394	0.861883	25	True
chrX	121051178	121195042	Antitarget	0.430218	0.566789	25	True
chrX	121195042	121338906	Antitarget	0.468052	0.457699	25	True
chrX	121339406	121339525	chrX_120473260_120473379	0.457402	0.490133	25	True
chrX	121340025	121489941	Antitarget	0.441426	0.548783	25	True
chrX	121489941	121639857	Antitarget	0.415575	0.568054	25	True
chrX	121639857	121789773	Antitarget	0.440898	0.666764	25	True
chrX	121789773	121939689	Antitarget	0.463301	0.623080	25	True
chrX	121939689	122089605	Antitarget	0.325234	0.765821	25	True
chrX	122090105	122090224	chrX_121223958_121224077	0.556501	0.449808	25	True
chrX	122090724	122249483	Antitarget	0.423346	0.628826	25	True
chrX	122249483	122408242	Antitarget	0.407121	0.590487	25	True
chrX	122408242	122567001	Antitarget	0.381611	0.658342	25	True
chrX	122567001	122725760	Antitarget	0.484336	0.548171	25	True
chrX	122725760	122884519	Antitarget	0.425662	0.643377	25	True
chrX	122884519	123043278	Antitarget	0.421016	0.620790	25	True
chrX	123043278	123202037	Antitarget	0.449013	0.566514	25	True
chrX	123202537	123202656	chrX_122336389_122336508	0.507436	0.520022	25	True
chrX	123203156	123342488	Antitarget	0.398132	0.733566	25	True
chrX	123342488	123481820	Antitarget	0.395475	0.741532	25	True
chrX	123481820	123621153	Antitarget	0.477617	0.659296	25	True
chrX	123621153	123760485	Antitarget	0.472514	0.557250	25	True
chrX	123760485	123899818	Antitarget	0.412342	0.627682	25	True
chrX	123900318	123900437	chrX_123034168_123034287	0.507244	0.465946	25	True
chrX	123900937	124022068	Antitarget	0.473411	0.484033	25	True
chrX	124022568	124022728	Target=232;ProbeIdx=7;STAG2_Ex_3,Target=232;ProbeIdx=11;STAG2_Ex_3	0.731812	0.283737	25	False
chrX	124025820	124025940	Target=1057;ProbeIdx=11;STAG2_Ex_4	0.885603	0.466449	25	True
chrX	124030951	124031191	Target=1058;ProbeIdx=12;STAG2_Ex_5,Target=1058;ProbeIdx=24;STAG2_Ex_5	0.432724	0.434002	25	True
chrX	124037507	124037627	Target=1059;ProbeIdx=11;STAG2_Ex_6	0.991917	0.376964	25	True
chrX	124042539	124042659	Target=1060;ProbeIdx=10;STAG2_Ex_7	0.960448	0.411513	25	True
chrX	124045134	124045374	Target=1061;ProbeIdx=10;STAG2_Ex_8,Target=1061;ProbeIdx=22;STAG2_Ex_8	0.443426	0.412299	25	True
chrX	124047304	124047544	Target=1062;ProbeIdx=8;STAG2_Ex_9,Target=1062;ProbeIdx=20;STAG2_Ex_9	0.481230	0.459136	25	True
chrX	124048975	124049095	Target=1063;ProbeIdx=10;STAG2_Ex_10	0.990098	0.352753	25	True
chrX	124050166	124050406	Target=1064;ProbeIdx=11;STAG2_Ex_11,Target=1064;ProbeIdx=23;STAG2_Ex_11	0.446881	0.398830	25	True
chrX	124051111	124051231	Target=1065;ProbeIdx=12;STAG2_Ex_12	0.236982	0.420804	25	True
chrX	124051305	124051425	Target=1066;ProbeIdx=12;STAG2_Ex_13	0.273454	0.454474	25	True
chrX	124056068	124056308	Target=233;ProbeIdx=7;STAG2_Ex_14,Target=233;ProbeIdx=12;STAG2_Ex_14,Target=233;ProbeIdx=19;STAG2_Ex_14	0.393235	0.395135	25	True
chrX	124057806	124058046	Target=1068;ProbeIdx=7;STAG2_Ex_15,Target=1068;ProbeIdx=19;STAG2_Ex_15	0.312714	0.506975	25	True
chrX	124061164	124061404	Target=1069;ProbeIdx=7;STAG2_Ex_16,Target=1069;ProbeIdx=19;STAG2_Ex_16	0.471422	0.443838	25	True
chrX	124061761	124061881	Target=1070;ProbeIdx=12;STAG2_Ex_17	1.050962	0.356736	25	True
chrX	124062892	124063012	Target=1071;ProbeIdx=12;STAG2_Ex_18	0.241996	0.488288	25	True
chrX	124063096	124063216	Target=1072;ProbeIdx=11;STAG2_Ex_19	0.234591	0.454811	25	True
chrX	124063838	124064078	Target=1073;ProbeIdx=12;STAG2_Ex_20,Target=1073;ProbeIdx=24;STAG2_Ex_20	0.540538	0.402818	25	True
chrX	124065826	124065986	Target=234;ProbeIdx=8;STAG2_Ex_21,Target=234;ProbeIdx=12;STAG2_Ex_21	0.425532	0.373278	25	True
chrX	124066165	124066285	Target=1075;ProbeIdx=12;STAG2_Ex_22	0.604432	0.344763	25	True
chrX	124066336	124066456	Target=1076;ProbeIdx=11;STAG2_Ex_23	0.609819	0.359250	25	True
chrX	124068554	124068674	Target=1077;ProbeIdx=12;STAG2_Ex_24	1.027600	0.373290	25	True
chrX	124071139	124071379	Target=1078;ProbeIdx=12;STAG2_Ex_25,Target=1078;ProbeIdx=24;STAG2_Ex_25	0.532493	0.417613	25	True
chrX	124076302	124076542	Target=1079;ProbeIdx=10;STAG2_Ex_26,Target=1079;ProbeIdx=22;STAG2_Ex_26	0.426236	0.399287	25	True
chrX	124077907	124078147	Target=235;ProbeIdx=8;STAG2_Ex_27,Target=235;ProbeIdx=12;STAG2_Ex_27,Target=235;ProbeIdx=20;STAG2_Ex_27	0.527687	0.416331	25	True
chrX	124081320	124081560	Target=1081;ProbeIdx=7;STAG2_Ex_28,Target=1081;ProbeIdx=19;STAG2_Ex_28	0.500381	0.439184	25	True
chrX	124083361	124083601	Target=1082;ProbeIdx=7;STAG2_Ex_29,Target=1082;ProbeIdx=19;STAG2_Ex_29	0.485418	0.454220	25	True
chrX	124086537	124086777	Target=1083;ProbeIdx=12;STAG2_Ex_30,Target=1083;ProbeIdx=24;STAG2_Ex_30	0.364370	0.463529	25	True
chrX	124090535	124090775	Target=1084;ProbeIdx=9;STAG2_Ex_31,Target=1084;ProbeIdx=21;STAG2_Ex_31	0.331553	0.474680	25	True
chrX	124090844	124090964	Target=1085;ProbeIdx=12;STAG2_Ex_32	0.483610	0.520318	25	True
chrX	124093948	124094188	Target=1086;ProbeIdx=6;STAG2_Ex_33,Target=1086;ProbeIdx=18;STAG2_Ex_33	0.457812	0.427409	25	True
chrX	124095362	124095482	Target=1087;ProbeIdx=12;STAG2_Ex_34	1.028839	0.374426	25	True
chrX	124100524	124100644	Target=1088;ProbeIdx=8;STAG2_Ex_35	0.879716	0.511595	25	True
chrX	124101144	124250452	Antitarget	0.449734	0.544300	25	True
chrX	124250452	124399760	Antitarget	0.477950	0.493745	25	True
chrX	124399760	124549068	Antitarget	0.395897	0.677544	25	True
chrX	124549068	124698376	Antitarget	0.472813	0.526828	25	True
chrX	124698376	124847684	Antitarget	0.465740	0.536856	25	True
chrX	124847684	124996992	Antitarget	0.442266	0.661057	25	True
chrX	124996992	125146301	Antitarget	0.443819	0.754307	25	True
chrX	125146801	125146920	chrX_124280650_124280769	0.511200	0.461621	25	True
chrX	125147420	125304642	Antitarget	0.422557	0.581433	25	True
chrX	125304642	125461865	Antitarget	0.442209	0.643148	25	True
chrX	125461865	125619088	Antitarget	0.437839	0.561363	25	True
chrX	125619088	125776311	Antitarget	0.383099	0.762539	25	True
chrX	125776311	125933534	Antitarget	0.442029	0.680369	25	True
chrX	125933534	126090757	Antitarget	0.413274	0.549344	25	True
chrX	126090757	126247980	Antitarget	0.431233	0.591880	25	True
chrX	126247980	126405203	Antitarget	0.465229	0.616945	25	True
chrX	126405703	126405822	chrX_125539686_125539805	0.340772	0.529507	25	True
chrX	126406322	126554063	Antitarget	0.447728	0.559999	25	True
chrX	126554063	126701805	Antitarget	0.350218	0.757481	25	True
chrX	126701805	126849546	Antitarget	0.408961	0.675321	25	True
chrX	126849546	126997288	Antitarget	0.464100	0.596940	25	True
chrX	126997288	127145030	Antitarget	0.448691	0.580840	25	True
chrX	127145030	127292771	Antitarget	0.364680	0.856776	25	True
chrX	127292771	127440513	Antitarget	0.391166	0.735522	25	True
chrX	127440513	127588255	Antitarget	0.436097	0.519890	25	True
chrX	127588255	127735996	Antitarget	0.432609	0.753485	25	True
chrX	127735996	127883738	Antitarget	0.366801	0.655983	25	True
chrX	127883738	128031480	Antitarget	0.458819	0.513183	25	True
chrX	128031480	128179221	Antitarget	0.451331	0.638329	25	True
chrX	128179221	128326963	Antitarget	0.440974	0.511595	25	True
chrX	128326963	128474705	Antitarget	0.385950	0.820120	25	True
chrX	128474705	128622446	Antitarget	0.450527	0.544733	25	True
chrX	128622446	128770188	Antitarget	0.446813	0.590917	25	True
chrX	128770188	128917930	Antitarget	0.421817	0.736553	25	True
chrX	128917930	129065671	Antitarget	0.458073	0.618168	25	True
chrX	129065671	129213413	Antitarget	0.456767	0.595044	25	True
chrX	129213413	129361155	Antitarget	0.465997	0.536150	25	True
chrX	129361655	129361774	chrX_128495632_128495751	0.536907	0.474603	25	True
chrX	129362274	129522883	Antitarget	0.472884	0.575886	25	True
chrX	129522883	129683493	Antitarget	0.482017	0.613641	25	True
chrX	129683493	129844102	Antitarget	0.473282	0.613822	25	True
chrX	129844102	130004712	Antitarget	0.463800	0.540815	25	True
chrX	130005212	130005332	Target=1089;ProbeIdx=11;BCORL1_Ex_2	0.762762	0.530068	25	True
chrX	130012548	130012668	Target=1090;ProbeIdx=10;BCORL1_Ex_3	0.829831	0.444058	25	True
chrX	130012880	130013138	Target=1091;ProbeIdx=6;BCORL1_Ex_4,Target=1091;ProbeIdx=18;BCORL1_Ex_4,Target=1091;ProbeIdx=30;BCORL1_Ex_4,Target=1091;ProbeIdx=42;BCORL1_Ex_4,Target=1091;ProbeIdx=54;BCORL1_Ex_4,Target=1091;ProbeIdx=66;BCORL1_Ex_4,Target=1091;ProbeIdx=78;BCORL1_Ex_4,Target=1091;ProbeIdx=90;BCORL1_Ex_4,Target=1091;ProbeIdx=102;BCORL1_Ex_4,Target=1091;ProbeIdx=114;BCORL1_Ex_4,Target=1091;ProbeIdx=126;BCORL1_Ex_4,Target=1091;ProbeIdx=138;BCORL1_Ex_4,Target=1091;ProbeIdx=150;BCORL1_Ex_4,Target=1091;ProbeIdx=162;BCORL1_Ex_4,Target=1091;ProbeIdx=174;BCORL1_Ex_4,Target=1091;ProbeIdx=186;BCORL1_Ex_4,Target=1091;ProbeIdx=198;BCORL1_Ex_4,Target=1091;ProbeIdx=210;BCORL1_Ex_4,Target=1091;ProbeIdx=222;BCORL1_Ex_4,Target=1091;ProbeIdx=234;BCORL1_Ex_4,Target=1091;ProbeIdx=246;BCORL1_Ex_4,Target=1091;ProbeIdx=258;BCORL1_Ex_4,Target=1091;ProbeIdx=270;BCORL1_Ex_4,Target=1091;ProbeIdx=282;BCORL1_Ex_4,Target=1091;ProbeIdx=294;BCORL1_Ex_4,Target=1091;ProbeIdx=306;BCORL1_Ex_4,Target=1091;ProbeIdx=318;BCORL1_Ex_4,Target=1091;ProbeIdx=330;BCORL1_Ex_4	0.544070	0.437089	25	True
